RecNum	DateTime	2018-08-19_StressTank36A
90	07/30/18 12:29:00 PM	30.356
91	07/30/18 12:30:00 PM	30.356
92	07/30/18 12:31:00 PM	30.356
93	07/30/18 12:32:00 PM	30.356
94	07/30/18 12:33:00 PM	30.356
95	07/30/18 12:34:00 PM	30.356
96	07/30/18 12:35:00 PM	30.356
97	07/30/18 12:36:00 PM	30.356
98	07/30/18 12:37:00 PM	30.356
99	07/30/18 12:38:00 PM	30.356
100	07/30/18 12:39:00 PM	30.356
101	07/30/18 12:40:00 PM	30.356
102	07/30/18 12:41:00 PM	30.356
103	07/30/18 12:42:00 PM	30.356
104	07/30/18 12:43:00 PM	30.356
105	07/30/18 12:44:00 PM	30.356
106	07/30/18 12:45:00 PM	30.356
107	07/30/18 12:46:00 PM	30.457
108	07/30/18 12:47:00 PM	30.457
109	07/30/18 12:48:00 PM	30.457
110	07/30/18 12:49:00 PM	30.457
111	07/30/18 12:50:00 PM	30.457
112	07/30/18 12:51:00 PM	30.457
113	07/30/18 12:52:00 PM	30.457
114	07/30/18 12:53:00 PM	30.457
115	07/30/18 12:54:00 PM	30.457
116	07/30/18 12:55:00 PM	30.457
117	07/30/18 12:56:00 PM	30.457
118	07/30/18 12:57:00 PM	30.558
119	07/30/18 12:58:00 PM	30.558
120	07/30/18 12:59:00 PM	30.558
121	07/30/18 01:00:00 PM	30.659
122	07/30/18 01:01:00 PM	30.659
123	07/30/18 01:02:00 PM	30.862
124	07/30/18 01:03:00 PM	31.268
125	07/30/18 01:04:00 PM	31.983
126	07/30/18 01:05:00 PM	32.291
127	07/30/18 01:06:00 PM	32.394
128	07/30/18 01:07:00 PM	32.394
129	07/30/18 01:08:00 PM	32.600
130	07/30/18 01:09:00 PM	32.911
131	07/30/18 01:10:00 PM	33.430
132	07/30/18 01:11:00 PM	34.163
133	07/30/18 01:12:00 PM	34.796
134	07/30/18 01:13:00 PM	35.328
135	07/30/18 01:14:00 PM	35.756
136	07/30/18 01:15:00 PM	36.187
137	07/30/18 01:16:00 PM	36.403
138	07/30/18 01:17:00 PM	36.620
139	07/30/18 01:18:00 PM	36.946
140	07/30/18 01:19:00 PM	37.274
141	07/30/18 01:20:00 PM	37.604
142	07/30/18 01:21:00 PM	37.935
143	07/30/18 01:22:00 PM	38.268
144	07/30/18 01:23:00 PM	38.602
145	07/30/18 01:24:00 PM	38.938
146	07/30/18 01:25:00 PM	39.276
147	07/30/18 01:26:00 PM	39.615
148	07/30/18 01:27:00 PM	39.957
149	07/30/18 01:28:00 PM	40.185
150	07/30/18 01:29:00 PM	40.415
151	07/30/18 01:30:00 PM	40.645
152	07/30/18 01:31:00 PM	40.645
153	07/30/18 01:32:00 PM	38.157
154	07/30/18 01:33:00 PM	36.511
155	07/30/18 01:34:00 PM	35.435
156	07/30/18 01:35:00 PM	34.691
157	07/30/18 01:36:00 PM	34.163
158	07/30/18 01:37:00 PM	33.848
159	07/30/18 01:38:00 PM	33.639
160	07/30/18 01:39:00 PM	33.535
161	07/30/18 01:40:00 PM	33.535
162	07/30/18 01:41:00 PM	33.430
163	07/30/18 01:42:00 PM	33.430
164	07/30/18 01:43:00 PM	33.430
165	07/30/18 01:44:00 PM	33.430
166	07/30/18 01:45:00 PM	33.430
167	07/30/18 01:46:00 PM	33.430
168	07/30/18 01:47:00 PM	33.430
169	07/30/18 01:48:00 PM	33.326
170	07/30/18 01:49:00 PM	33.326
171	07/30/18 01:50:00 PM	33.326
172	07/30/18 01:51:00 PM	33.326
173	07/30/18 01:52:00 PM	33.326
174	07/30/18 01:53:00 PM	33.222
175	07/30/18 01:54:00 PM	33.222
176	07/30/18 01:55:00 PM	33.222
177	07/30/18 01:56:00 PM	33.222
178	07/30/18 01:57:00 PM	33.118
179	07/30/18 01:58:00 PM	33.118
180	07/30/18 01:59:00 PM	33.118
181	07/30/18 02:00:00 PM	33.118
182	07/30/18 02:01:00 PM	33.014
183	07/30/18 02:02:00 PM	33.014
184	07/30/18 02:03:00 PM	32.911
185	07/30/18 02:04:00 PM	32.911
186	07/30/18 02:05:00 PM	32.911
187	07/30/18 02:06:00 PM	32.911
188	07/30/18 02:07:00 PM	32.807
189	07/30/18 02:08:00 PM	32.807
190	07/30/18 02:09:00 PM	32.807
191	07/30/18 02:10:00 PM	32.704
192	07/30/18 02:11:00 PM	32.704
193	07/30/18 02:12:00 PM	32.704
194	07/30/18 02:13:00 PM	32.600
195	07/30/18 02:14:00 PM	32.600
196	07/30/18 02:15:00 PM	32.497
197	07/30/18 02:16:00 PM	32.394
198	07/30/18 02:17:00 PM	32.291
199	07/30/18 02:18:00 PM	32.291
200	07/30/18 02:19:00 PM	32.188
201	07/30/18 02:20:00 PM	32.086
202	07/30/18 02:21:00 PM	32.086
203	07/30/18 02:22:00 PM	31.983
204	07/30/18 02:23:00 PM	31.880
205	07/30/18 02:24:00 PM	31.880
206	07/30/18 02:25:00 PM	31.778
207	07/30/18 02:26:00 PM	31.676
208	07/30/18 02:27:00 PM	31.676
209	07/30/18 02:28:00 PM	31.574
210	07/30/18 02:29:00 PM	31.472
211	07/30/18 02:30:00 PM	31.370
212	07/30/18 02:31:00 PM	31.370
213	07/30/18 02:32:00 PM	31.268
214	07/30/18 02:33:00 PM	31.268
215	07/30/18 02:34:00 PM	31.268
216	07/30/18 02:35:00 PM	31.268
217	07/30/18 02:36:00 PM	31.268
218	07/30/18 02:37:00 PM	31.268
219	07/30/18 02:38:00 PM	31.268
220	07/30/18 02:39:00 PM	31.370
221	07/30/18 02:40:00 PM	31.472
222	07/30/18 02:41:00 PM	31.472
223	07/30/18 02:42:00 PM	31.472
224	07/30/18 02:43:00 PM	31.472
225	07/30/18 02:44:00 PM	31.574
226	07/30/18 02:45:00 PM	31.574
227	07/30/18 02:46:00 PM	31.574
228	07/30/18 02:47:00 PM	31.574
229	07/30/18 02:48:00 PM	31.676
230	07/30/18 02:49:00 PM	31.676
231	07/30/18 02:50:00 PM	31.778
232	07/30/18 02:51:00 PM	31.778
233	07/30/18 02:52:00 PM	31.778
234	07/30/18 02:53:00 PM	31.676
235	07/30/18 02:54:00 PM	31.778
236	07/30/18 02:55:00 PM	31.778
237	07/30/18 02:56:00 PM	31.880
238	07/30/18 02:57:00 PM	31.983
239	07/30/18 02:58:00 PM	31.983
240	07/30/18 02:59:00 PM	31.983
241	07/30/18 03:00:00 PM	32.086
242	07/30/18 03:01:00 PM	32.086
243	07/30/18 03:02:00 PM	32.086
244	07/30/18 03:03:00 PM	32.188
245	07/30/18 03:04:00 PM	32.188
246	07/30/18 03:05:00 PM	32.291
247	07/30/18 03:06:00 PM	32.291
248	07/30/18 03:07:00 PM	32.394
249	07/30/18 03:08:00 PM	32.497
250	07/30/18 03:09:00 PM	32.497
251	07/30/18 03:10:00 PM	32.497
252	07/30/18 03:11:00 PM	32.497
253	07/30/18 03:12:00 PM	32.600
254	07/30/18 03:13:00 PM	32.497
255	07/30/18 03:14:00 PM	32.497
256	07/30/18 03:15:00 PM	32.600
257	07/30/18 03:16:00 PM	32.704
258	07/30/18 03:17:00 PM	32.704
259	07/30/18 03:18:00 PM	32.807
260	07/30/18 03:19:00 PM	32.807
261	07/30/18 03:20:00 PM	32.911
262	07/30/18 03:21:00 PM	32.911
263	07/30/18 03:22:00 PM	32.911
264	07/30/18 03:23:00 PM	33.014
265	07/30/18 03:24:00 PM	33.014
266	07/30/18 03:25:00 PM	33.014
267	07/30/18 03:26:00 PM	33.014
268	07/30/18 03:27:00 PM	33.014
269	07/30/18 03:28:00 PM	33.118
270	07/30/18 03:29:00 PM	33.118
271	07/30/18 03:30:00 PM	33.222
272	07/30/18 03:31:00 PM	33.222
273	07/30/18 03:32:00 PM	33.222
274	07/30/18 03:33:00 PM	33.222
275	07/30/18 03:34:00 PM	33.222
276	07/30/18 03:35:00 PM	33.326
277	07/30/18 03:36:00 PM	33.326
278	07/30/18 03:37:00 PM	33.430
279	07/30/18 03:38:00 PM	33.430
280	07/30/18 03:39:00 PM	33.430
281	07/30/18 03:40:00 PM	33.535
282	07/30/18 03:41:00 PM	33.535
283	07/30/18 03:42:00 PM	33.535
284	07/30/18 03:43:00 PM	33.535
285	07/30/18 03:44:00 PM	33.535
286	07/30/18 03:45:00 PM	33.535
287	07/30/18 03:46:00 PM	33.535
288	07/30/18 03:47:00 PM	33.639
289	07/30/18 03:48:00 PM	33.639
290	07/30/18 03:49:00 PM	33.639
291	07/30/18 03:50:00 PM	33.743
292	07/30/18 03:51:00 PM	33.743
293	07/30/18 03:52:00 PM	33.743
294	07/30/18 03:53:00 PM	33.743
295	07/30/18 03:54:00 PM	33.848
296	07/30/18 03:55:00 PM	33.953
297	07/30/18 03:56:00 PM	34.058
298	07/30/18 03:57:00 PM	34.163
299	07/30/18 03:58:00 PM	34.268
300	07/30/18 03:59:00 PM	34.374
301	07/30/18 04:00:00 PM	34.479
302	07/30/18 04:01:00 PM	34.585
303	07/30/18 04:02:00 PM	34.585
304	07/30/18 04:03:00 PM	34.585
305	07/30/18 04:04:00 PM	34.691
306	07/30/18 04:05:00 PM	34.691
307	07/30/18 04:06:00 PM	34.796
308	07/30/18 04:07:00 PM	34.903
309	07/30/18 04:08:00 PM	34.903
310	07/30/18 04:09:00 PM	34.903
311	07/30/18 04:10:00 PM	35.009
312	07/30/18 04:11:00 PM	35.009
313	07/30/18 04:12:00 PM	35.009
314	07/30/18 04:13:00 PM	35.009
315	07/30/18 04:14:00 PM	35.009
316	07/30/18 04:15:00 PM	35.115
317	07/30/18 04:16:00 PM	35.115
318	07/30/18 04:17:00 PM	35.222
319	07/30/18 04:18:00 PM	35.222
320	07/30/18 04:19:00 PM	35.222
321	07/30/18 04:20:00 PM	35.222
322	07/30/18 04:21:00 PM	35.328
323	07/30/18 04:22:00 PM	35.328
324	07/30/18 04:23:00 PM	35.435
325	07/30/18 04:24:00 PM	35.435
326	07/30/18 04:25:00 PM	35.435
327	07/30/18 04:26:00 PM	35.542
328	07/30/18 04:27:00 PM	35.542
329	07/30/18 04:28:00 PM	35.542
330	07/30/18 04:29:00 PM	35.542
331	07/30/18 04:30:00 PM	35.649
332	07/30/18 04:31:00 PM	35.649
333	07/30/18 04:32:00 PM	35.649
334	07/30/18 04:33:00 PM	35.649
335	07/30/18 04:34:00 PM	35.756
336	07/30/18 04:35:00 PM	35.756
337	07/30/18 04:36:00 PM	35.864
338	07/30/18 04:37:00 PM	35.864
339	07/30/18 04:38:00 PM	35.864
340	07/30/18 04:39:00 PM	35.864
341	07/30/18 04:40:00 PM	35.971
342	07/30/18 04:41:00 PM	36.079
343	07/30/18 04:42:00 PM	36.079
344	07/30/18 04:43:00 PM	36.079
345	07/30/18 04:44:00 PM	36.187
346	07/30/18 04:45:00 PM	36.187
347	07/30/18 04:46:00 PM	36.187
348	07/30/18 04:47:00 PM	36.187
349	07/30/18 04:48:00 PM	36.187
350	07/30/18 04:49:00 PM	36.295
351	07/30/18 04:50:00 PM	36.295
352	07/30/18 04:51:00 PM	36.403
353	07/30/18 04:52:00 PM	36.403
354	07/30/18 04:53:00 PM	36.403
355	07/30/18 04:54:00 PM	36.403
356	07/30/18 04:55:00 PM	36.511
357	07/30/18 04:56:00 PM	36.511
358	07/30/18 04:57:00 PM	36.511
359	07/30/18 04:58:00 PM	36.620
360	07/30/18 04:59:00 PM	36.620
361	07/30/18 05:00:00 PM	36.620
362	07/30/18 05:01:00 PM	36.728
363	07/30/18 05:02:00 PM	36.728
364	07/30/18 05:03:00 PM	36.728
365	07/30/18 05:04:00 PM	36.728
366	07/30/18 05:05:00 PM	36.728
367	07/30/18 05:06:00 PM	36.837
368	07/30/18 05:07:00 PM	36.946
369	07/30/18 05:08:00 PM	36.946
370	07/30/18 05:09:00 PM	36.946
371	07/30/18 05:10:00 PM	36.946
372	07/30/18 05:11:00 PM	36.946
373	07/30/18 05:12:00 PM	36.946
374	07/30/18 05:13:00 PM	36.946
375	07/30/18 05:14:00 PM	36.946
376	07/30/18 05:15:00 PM	36.837
377	07/30/18 05:16:00 PM	36.837
378	07/30/18 05:17:00 PM	36.946
379	07/30/18 05:18:00 PM	36.946
380	07/30/18 05:19:00 PM	36.946
381	07/30/18 05:20:00 PM	36.946
382	07/30/18 05:21:00 PM	36.946
383	07/30/18 05:22:00 PM	36.837
384	07/30/18 05:23:00 PM	36.728
385	07/30/18 05:24:00 PM	36.620
386	07/30/18 05:25:00 PM	36.620
387	07/30/18 05:26:00 PM	36.511
388	07/30/18 05:27:00 PM	36.511
389	07/30/18 05:28:00 PM	36.403
390	07/30/18 05:29:00 PM	36.403
391	07/30/18 05:30:00 PM	36.403
392	07/30/18 05:31:00 PM	36.295
393	07/30/18 05:32:00 PM	36.295
394	07/30/18 05:33:00 PM	36.295
395	07/30/18 05:34:00 PM	36.295
396	07/30/18 05:35:00 PM	36.187
397	07/30/18 05:36:00 PM	36.295
398	07/30/18 05:37:00 PM	36.295
399	07/30/18 05:38:00 PM	36.403
400	07/30/18 05:39:00 PM	36.511
401	07/30/18 05:40:00 PM	36.511
402	07/30/18 05:41:00 PM	36.511
403	07/30/18 05:42:00 PM	36.403
404	07/30/18 05:43:00 PM	36.403
405	07/30/18 05:44:00 PM	36.403
406	07/30/18 05:45:00 PM	36.511
407	07/30/18 05:46:00 PM	36.511
408	07/30/18 05:47:00 PM	36.511
409	07/30/18 05:48:00 PM	36.511
410	07/30/18 05:49:00 PM	36.403
411	07/30/18 05:50:00 PM	36.403
412	07/30/18 05:51:00 PM	36.403
413	07/30/18 05:52:00 PM	36.403
414	07/30/18 05:53:00 PM	36.403
415	07/30/18 05:54:00 PM	36.403
416	07/30/18 05:55:00 PM	36.403
417	07/30/18 05:56:00 PM	36.403
418	07/30/18 05:57:00 PM	36.403
419	07/30/18 05:58:00 PM	36.403
420	07/30/18 05:59:00 PM	36.403
421	07/30/18 06:00:00 PM	36.403
422	07/30/18 06:01:00 PM	36.403
423	07/30/18 06:02:00 PM	36.403
424	07/30/18 06:03:00 PM	36.403
425	07/30/18 06:04:00 PM	36.403
426	07/30/18 06:05:00 PM	36.403
427	07/30/18 06:06:00 PM	36.403
428	07/30/18 06:07:00 PM	36.403
429	07/30/18 06:08:00 PM	36.403
430	07/30/18 06:09:00 PM	36.403
431	07/30/18 06:10:00 PM	36.403
432	07/30/18 06:11:00 PM	36.403
433	07/30/18 06:12:00 PM	36.403
434	07/30/18 06:13:00 PM	36.511
435	07/30/18 06:14:00 PM	36.403
436	07/30/18 06:15:00 PM	36.403
437	07/30/18 06:16:00 PM	36.403
438	07/30/18 06:17:00 PM	36.511
439	07/30/18 06:18:00 PM	36.511
440	07/30/18 06:19:00 PM	36.511
441	07/30/18 06:20:00 PM	36.511
442	07/30/18 06:21:00 PM	36.403
443	07/30/18 06:22:00 PM	36.403
444	07/30/18 06:23:00 PM	36.403
445	07/30/18 06:24:00 PM	36.403
446	07/30/18 06:25:00 PM	36.403
447	07/30/18 06:26:00 PM	36.403
448	07/30/18 06:27:00 PM	36.403
449	07/30/18 06:28:00 PM	36.403
450	07/30/18 06:29:00 PM	36.403
451	07/30/18 06:30:00 PM	36.403
452	07/30/18 06:31:00 PM	36.403
453	07/30/18 06:32:00 PM	36.403
454	07/30/18 06:33:00 PM	36.403
455	07/30/18 06:34:00 PM	36.403
456	07/30/18 06:35:00 PM	36.403
457	07/30/18 06:36:00 PM	36.403
458	07/30/18 06:37:00 PM	36.403
459	07/30/18 06:38:00 PM	36.403
460	07/30/18 06:39:00 PM	36.511
461	07/30/18 06:40:00 PM	36.511
462	07/30/18 06:41:00 PM	36.403
463	07/30/18 06:42:00 PM	36.403
464	07/30/18 06:43:00 PM	36.403
465	07/30/18 06:44:00 PM	36.403
466	07/30/18 06:45:00 PM	36.403
467	07/30/18 06:46:00 PM	36.403
468	07/30/18 06:47:00 PM	36.403
469	07/30/18 06:48:00 PM	36.511
470	07/30/18 06:49:00 PM	36.511
471	07/30/18 06:50:00 PM	36.403
472	07/30/18 06:51:00 PM	36.403
473	07/30/18 06:52:00 PM	36.403
474	07/30/18 06:53:00 PM	36.403
475	07/30/18 06:54:00 PM	36.403
476	07/30/18 06:55:00 PM	36.403
477	07/30/18 06:56:00 PM	36.403
478	07/30/18 06:57:00 PM	36.403
479	07/30/18 06:58:00 PM	36.511
480	07/30/18 06:59:00 PM	36.511
481	07/30/18 07:00:00 PM	36.511
482	07/30/18 07:01:00 PM	36.511
483	07/30/18 07:02:00 PM	36.403
484	07/30/18 07:03:00 PM	36.403
485	07/30/18 07:04:00 PM	36.403
486	07/30/18 07:05:00 PM	36.403
487	07/30/18 07:06:00 PM	36.403
488	07/30/18 07:07:00 PM	36.403
489	07/30/18 07:08:00 PM	36.403
490	07/30/18 07:09:00 PM	36.511
491	07/30/18 07:10:00 PM	36.511
492	07/30/18 07:11:00 PM	36.403
493	07/30/18 07:12:00 PM	36.403
494	07/30/18 07:13:00 PM	36.403
495	07/30/18 07:14:00 PM	36.403
496	07/30/18 07:15:00 PM	36.403
497	07/30/18 07:16:00 PM	36.403
498	07/30/18 07:17:00 PM	36.403
499	07/30/18 07:18:00 PM	36.403
500	07/30/18 07:19:00 PM	36.403
501	07/30/18 07:20:00 PM	36.403
502	07/30/18 07:21:00 PM	36.403
503	07/30/18 07:22:00 PM	36.403
504	07/30/18 07:23:00 PM	36.403
505	07/30/18 07:24:00 PM	36.403
506	07/30/18 07:25:00 PM	36.403
507	07/30/18 07:26:00 PM	36.403
508	07/30/18 07:27:00 PM	36.403
509	07/30/18 07:28:00 PM	36.403
510	07/30/18 07:29:00 PM	36.295
511	07/30/18 07:30:00 PM	36.295
512	07/30/18 07:31:00 PM	36.295
513	07/30/18 07:32:00 PM	36.187
514	07/30/18 07:33:00 PM	36.187
515	07/30/18 07:34:00 PM	36.187
516	07/30/18 07:35:00 PM	36.079
517	07/30/18 07:36:00 PM	36.079
518	07/30/18 07:37:00 PM	35.971
519	07/30/18 07:38:00 PM	35.971
520	07/30/18 07:39:00 PM	35.971
521	07/30/18 07:40:00 PM	36.079
522	07/30/18 07:41:00 PM	36.079
523	07/30/18 07:42:00 PM	36.187
524	07/30/18 07:43:00 PM	36.187
525	07/30/18 07:44:00 PM	36.187
526	07/30/18 07:45:00 PM	36.187
527	07/30/18 07:46:00 PM	36.295
528	07/30/18 07:47:00 PM	36.295
529	07/30/18 07:48:00 PM	36.403
530	07/30/18 07:49:00 PM	36.403
531	07/30/18 07:50:00 PM	36.403
532	07/30/18 07:51:00 PM	36.403
533	07/30/18 07:52:00 PM	36.403
534	07/30/18 07:53:00 PM	36.511
535	07/30/18 07:54:00 PM	36.403
536	07/30/18 07:55:00 PM	36.403
537	07/30/18 07:56:00 PM	36.403
538	07/30/18 07:57:00 PM	36.403
539	07/30/18 07:58:00 PM	36.403
540	07/30/18 07:59:00 PM	36.403
541	07/30/18 08:00:00 PM	36.403
542	07/30/18 08:01:00 PM	36.403
543	07/30/18 08:02:00 PM	36.403
544	07/30/18 08:03:00 PM	36.403
545	07/30/18 08:04:00 PM	36.403
546	07/30/18 08:05:00 PM	36.403
547	07/30/18 08:06:00 PM	36.403
548	07/30/18 08:07:00 PM	36.403
549	07/30/18 08:08:00 PM	36.403
550	07/30/18 08:09:00 PM	36.403
551	07/30/18 08:10:00 PM	36.403
552	07/30/18 08:11:00 PM	36.295
553	07/30/18 08:12:00 PM	36.187
554	07/30/18 08:13:00 PM	36.187
555	07/30/18 08:14:00 PM	36.079
556	07/30/18 08:15:00 PM	35.971
557	07/30/18 08:16:00 PM	35.864
558	07/30/18 08:17:00 PM	35.756
559	07/30/18 08:18:00 PM	35.649
560	07/30/18 08:19:00 PM	35.542
561	07/30/18 08:20:00 PM	35.435
562	07/30/18 08:21:00 PM	35.328
563	07/30/18 08:22:00 PM	35.222
564	07/30/18 08:23:00 PM	35.115
565	07/30/18 08:24:00 PM	35.009
566	07/30/18 08:25:00 PM	34.903
567	07/30/18 08:26:00 PM	34.796
568	07/30/18 08:27:00 PM	34.691
569	07/30/18 08:28:00 PM	34.585
570	07/30/18 08:29:00 PM	34.585
571	07/30/18 08:30:00 PM	34.479
572	07/30/18 08:31:00 PM	34.374
573	07/30/18 08:32:00 PM	34.268
574	07/30/18 08:33:00 PM	34.163
575	07/30/18 08:34:00 PM	34.058
576	07/30/18 08:35:00 PM	33.953
577	07/30/18 08:36:00 PM	33.848
578	07/30/18 08:37:00 PM	33.743
579	07/30/18 08:38:00 PM	33.639
580	07/30/18 08:39:00 PM	33.535
581	07/30/18 08:40:00 PM	33.535
582	07/30/18 08:41:00 PM	33.430
583	07/30/18 08:42:00 PM	33.326
584	07/30/18 08:43:00 PM	33.222
585	07/30/18 08:44:00 PM	33.118
586	07/30/18 08:45:00 PM	33.014
587	07/30/18 08:46:00 PM	32.911
588	07/30/18 08:47:00 PM	32.807
589	07/30/18 08:48:00 PM	32.704
590	07/30/18 08:49:00 PM	32.600
591	07/30/18 08:50:00 PM	32.497
592	07/30/18 08:51:00 PM	32.497
593	07/30/18 08:52:00 PM	32.394
594	07/30/18 08:53:00 PM	32.291
595	07/30/18 08:54:00 PM	32.188
596	07/30/18 08:55:00 PM	32.086
597	07/30/18 08:56:00 PM	31.983
598	07/30/18 08:57:00 PM	31.880
599	07/30/18 08:58:00 PM	31.778
600	07/30/18 08:59:00 PM	31.676
601	07/30/18 09:00:00 PM	31.676
602	07/30/18 09:01:00 PM	31.574
603	07/30/18 09:02:00 PM	31.472
604	07/30/18 09:03:00 PM	31.472
605	07/30/18 09:04:00 PM	31.370
606	07/30/18 09:05:00 PM	31.268
607	07/30/18 09:06:00 PM	31.166
608	07/30/18 09:07:00 PM	31.064
609	07/30/18 09:08:00 PM	31.064
610	07/30/18 09:09:00 PM	30.963
611	07/30/18 09:10:00 PM	30.862
612	07/30/18 09:11:00 PM	30.862
613	07/30/18 09:12:00 PM	30.760
614	07/30/18 09:13:00 PM	30.659
615	07/30/18 09:14:00 PM	30.558
616	07/30/18 09:15:00 PM	30.558
617	07/30/18 09:16:00 PM	30.457
618	07/30/18 09:17:00 PM	30.457
619	07/30/18 09:18:00 PM	30.356
620	07/30/18 09:19:00 PM	30.356
621	07/30/18 09:20:00 PM	30.255
622	07/30/18 09:21:00 PM	30.255
623	07/30/18 09:22:00 PM	30.255
624	07/30/18 09:23:00 PM	30.255
625	07/30/18 09:24:00 PM	30.255
626	07/30/18 09:25:00 PM	30.255
627	07/30/18 09:26:00 PM	30.255
628	07/30/18 09:27:00 PM	30.255
629	07/30/18 09:28:00 PM	30.255
630	07/30/18 09:29:00 PM	30.255
631	07/30/18 09:30:00 PM	30.255
632	07/30/18 09:31:00 PM	30.255
633	07/30/18 09:32:00 PM	30.255
634	07/30/18 09:33:00 PM	30.154
635	07/30/18 09:34:00 PM	30.255
636	07/30/18 09:35:00 PM	30.255
637	07/30/18 09:36:00 PM	30.255
638	07/30/18 09:37:00 PM	30.255
639	07/30/18 09:38:00 PM	30.255
640	07/30/18 09:39:00 PM	30.154
641	07/30/18 09:40:00 PM	30.255
642	07/30/18 09:41:00 PM	30.255
643	07/30/18 09:42:00 PM	30.255
644	07/30/18 09:43:00 PM	30.255
645	07/30/18 09:44:00 PM	30.154
646	07/30/18 09:45:00 PM	30.255
647	07/30/18 09:46:00 PM	30.255
648	07/30/18 09:47:00 PM	30.255
649	07/30/18 09:48:00 PM	30.255
650	07/30/18 09:49:00 PM	30.255
651	07/30/18 09:50:00 PM	30.255
652	07/30/18 09:51:00 PM	30.255
653	07/30/18 09:52:00 PM	30.255
654	07/30/18 09:53:00 PM	30.154
655	07/30/18 09:54:00 PM	30.255
656	07/30/18 09:55:00 PM	30.255
657	07/30/18 09:56:00 PM	30.255
658	07/30/18 09:57:00 PM	30.255
659	07/30/18 09:58:00 PM	30.255
660	07/30/18 09:59:00 PM	30.154
661	07/30/18 10:00:00 PM	30.255
662	07/30/18 10:01:00 PM	30.255
663	07/30/18 10:02:00 PM	30.255
664	07/30/18 10:03:00 PM	30.255
