RecNum	DateTime	2018-08-19_StressTank36B
80	08/07/18 09:19:00 AM	34.058
81	08/07/18 09:20:00 AM	34.058
82	08/07/18 09:21:00 AM	34.058
83	08/07/18 09:22:00 AM	34.058
84	08/07/18 09:23:00 AM	34.058
85	08/07/18 09:24:00 AM	34.058
86	08/07/18 09:25:00 AM	34.058
87	08/07/18 09:26:00 AM	34.058
88	08/07/18 09:27:00 AM	34.058
89	08/07/18 09:28:00 AM	34.058
90	08/07/18 09:29:00 AM	33.953
91	08/07/18 09:30:00 AM	33.953
92	08/07/18 09:31:00 AM	33.953
93	08/07/18 09:32:00 AM	33.953
94	08/07/18 09:33:00 AM	33.953
95	08/07/18 09:34:00 AM	33.953
96	08/07/18 09:35:00 AM	33.953
97	08/07/18 09:36:00 AM	33.953
98	08/07/18 09:37:00 AM	33.953
99	08/07/18 09:38:00 AM	33.953
100	08/07/18 09:39:00 AM	33.953
101	08/07/18 09:40:00 AM	33.953
102	08/07/18 09:41:00 AM	33.953
103	08/07/18 09:42:00 AM	33.953
104	08/07/18 09:43:00 AM	33.953
105	08/07/18 09:44:00 AM	33.953
106	08/07/18 09:45:00 AM	33.953
107	08/07/18 09:46:00 AM	33.953
108	08/07/18 09:47:00 AM	33.953
109	08/07/18 09:48:00 AM	33.953
110	08/07/18 09:49:00 AM	33.953
111	08/07/18 09:50:00 AM	33.953
112	08/07/18 09:51:00 AM	33.953
113	08/07/18 09:52:00 AM	33.953
114	08/07/18 09:53:00 AM	33.953
115	08/07/18 09:54:00 AM	33.953
116	08/07/18 09:55:00 AM	33.953
117	08/07/18 09:56:00 AM	33.953
118	08/07/18 09:57:00 AM	33.953
119	08/07/18 09:58:00 AM	33.953
120	08/07/18 09:59:00 AM	33.953
121	08/07/18 10:00:00 AM	33.953
122	08/07/18 10:01:00 AM	33.953
123	08/07/18 10:02:00 AM	33.953
124	08/07/18 10:03:00 AM	33.953
125	08/07/18 10:04:00 AM	33.953
126	08/07/18 10:05:00 AM	33.953
127	08/07/18 10:06:00 AM	33.953
128	08/07/18 10:07:00 AM	33.953
129	08/07/18 10:08:00 AM	34.058
130	08/07/18 10:09:00 AM	34.058
131	08/07/18 10:10:00 AM	34.058
132	08/07/18 10:11:00 AM	34.058
133	08/07/18 10:12:00 AM	34.058
134	08/07/18 10:13:00 AM	34.058
135	08/07/18 10:14:00 AM	34.058
136	08/07/18 10:15:00 AM	34.058
137	08/07/18 10:16:00 AM	34.058
138	08/07/18 10:17:00 AM	34.058
139	08/07/18 10:18:00 AM	34.058
140	08/07/18 10:19:00 AM	34.058
141	08/07/18 10:20:00 AM	34.058
142	08/07/18 10:21:00 AM	34.058
143	08/07/18 10:22:00 AM	34.058
144	08/07/18 10:23:00 AM	34.058
145	08/07/18 10:24:00 AM	34.163
146	08/07/18 10:25:00 AM	34.163
147	08/07/18 10:26:00 AM	34.163
148	08/07/18 10:27:00 AM	34.163
149	08/07/18 10:28:00 AM	34.163
150	08/07/18 10:29:00 AM	34.163
151	08/07/18 10:30:00 AM	34.058
152	08/07/18 10:31:00 AM	34.058
153	08/07/18 10:32:00 AM	34.058
154	08/07/18 10:33:00 AM	34.058
155	08/07/18 10:34:00 AM	34.058
156	08/07/18 10:35:00 AM	34.058
157	08/07/18 10:36:00 AM	33.953
158	08/07/18 10:37:00 AM	33.953
159	08/07/18 10:38:00 AM	33.953
160	08/07/18 10:39:00 AM	33.848
161	08/07/18 10:40:00 AM	33.848
162	08/07/18 10:41:00 AM	33.743
163	08/07/18 10:42:00 AM	33.743
164	08/07/18 10:43:00 AM	33.743
165	08/07/18 10:44:00 AM	33.743
166	08/07/18 10:45:00 AM	33.639
167	08/07/18 10:46:00 AM	33.639
168	08/07/18 10:47:00 AM	33.535
169	08/07/18 10:48:00 AM	33.535
170	08/07/18 10:49:00 AM	33.535
171	08/07/18 10:50:00 AM	33.535
172	08/07/18 10:51:00 AM	33.430
173	08/07/18 10:52:00 AM	33.430
174	08/07/18 10:53:00 AM	33.430
175	08/07/18 10:54:00 AM	33.326
176	08/07/18 10:55:00 AM	33.326
177	08/07/18 10:56:00 AM	33.222
178	08/07/18 10:57:00 AM	33.222
179	08/07/18 10:58:00 AM	33.118
180	08/07/18 10:59:00 AM	33.118
181	08/07/18 11:00:00 AM	33.118
182	08/07/18 11:01:00 AM	33.014
183	08/07/18 11:02:00 AM	33.014
184	08/07/18 11:03:00 AM	32.911
185	08/07/18 11:04:00 AM	32.911
186	08/07/18 11:05:00 AM	32.911
187	08/07/18 11:06:00 AM	32.911
188	08/07/18 11:07:00 AM	32.807
189	08/07/18 11:08:00 AM	32.807
190	08/07/18 11:09:00 AM	32.807
191	08/07/18 11:10:00 AM	32.704
192	08/07/18 11:11:00 AM	32.704
193	08/07/18 11:12:00 AM	32.704
194	08/07/18 11:13:00 AM	32.704
195	08/07/18 11:14:00 AM	32.600
196	08/07/18 11:15:00 AM	32.600
197	08/07/18 11:16:00 AM	32.497
198	08/07/18 11:17:00 AM	32.497
199	08/07/18 11:18:00 AM	32.394
200	08/07/18 11:19:00 AM	32.291
201	08/07/18 11:20:00 AM	32.291
202	08/07/18 11:21:00 AM	32.188
203	08/07/18 11:22:00 AM	32.086
204	08/07/18 11:23:00 AM	31.983
205	08/07/18 11:24:00 AM	31.880
206	08/07/18 11:25:00 AM	31.880
207	08/07/18 11:26:00 AM	31.778
208	08/07/18 11:27:00 AM	31.778
209	08/07/18 11:28:00 AM	31.676
210	08/07/18 11:29:00 AM	31.676
211	08/07/18 11:30:00 AM	31.574
212	08/07/18 11:31:00 AM	31.574
213	08/07/18 11:32:00 AM	31.472
214	08/07/18 11:33:00 AM	31.472
215	08/07/18 11:34:00 AM	31.370
216	08/07/18 11:35:00 AM	31.370
217	08/07/18 11:36:00 AM	31.370
218	08/07/18 11:37:00 AM	31.370
219	08/07/18 11:38:00 AM	31.268
220	08/07/18 11:39:00 AM	31.370
221	08/07/18 11:40:00 AM	31.370
222	08/07/18 11:41:00 AM	31.268
223	08/07/18 11:42:00 AM	31.370
224	08/07/18 11:43:00 AM	31.370
225	08/07/18 11:44:00 AM	31.370
226	08/07/18 11:45:00 AM	31.370
227	08/07/18 11:46:00 AM	31.370
228	08/07/18 11:47:00 AM	31.370
229	08/07/18 11:48:00 AM	31.370
230	08/07/18 11:49:00 AM	31.370
231	08/07/18 11:50:00 AM	31.370
232	08/07/18 11:51:00 AM	31.370
233	08/07/18 11:52:00 AM	31.370
234	08/07/18 11:53:00 AM	31.370
235	08/07/18 11:54:00 AM	31.370
236	08/07/18 11:55:00 AM	31.370
237	08/07/18 11:56:00 AM	31.370
238	08/07/18 11:57:00 AM	31.370
239	08/07/18 11:58:00 AM	31.472
240	08/07/18 11:59:00 AM	31.472
241	08/07/18 12:00:00 PM	31.472
242	08/07/18 12:01:00 PM	31.574
243	08/07/18 12:02:00 PM	31.574
244	08/07/18 12:03:00 PM	31.574
245	08/07/18 12:04:00 PM	31.676
246	08/07/18 12:05:00 PM	31.676
247	08/07/18 12:06:00 PM	31.880
248	08/07/18 12:07:00 PM	32.188
249	08/07/18 12:08:00 PM	32.394
250	08/07/18 12:09:00 PM	32.704
251	08/07/18 12:10:00 PM	32.911
252	08/07/18 12:11:00 PM	33.118
253	08/07/18 12:12:00 PM	33.326
254	08/07/18 12:13:00 PM	33.535
255	08/07/18 12:14:00 PM	33.848
256	08/07/18 12:15:00 PM	34.163
257	08/07/18 12:16:00 PM	34.268
258	08/07/18 12:17:00 PM	34.374
259	08/07/18 12:18:00 PM	34.479
260	08/07/18 12:19:00 PM	34.479
261	08/07/18 12:20:00 PM	34.479
262	08/07/18 12:21:00 PM	34.374
263	08/07/18 12:22:00 PM	34.374
264	08/07/18 12:23:00 PM	34.374
265	08/07/18 12:24:00 PM	34.479
266	08/07/18 12:25:00 PM	35.009
267	08/07/18 12:26:00 PM	34.163
268	08/07/18 12:27:00 PM	33.639
269	08/07/18 12:28:00 PM	33.222
270	08/07/18 12:29:00 PM	33.014
271	08/07/18 12:30:00 PM	32.911
272	08/07/18 12:31:00 PM	32.807
273	08/07/18 12:32:00 PM	32.807
274	08/07/18 12:33:00 PM	32.704
275	08/07/18 12:34:00 PM	32.704
276	08/07/18 12:35:00 PM	32.704
277	08/07/18 12:36:00 PM	32.704
278	08/07/18 12:37:00 PM	32.704
279	08/07/18 12:38:00 PM	32.600
280	08/07/18 12:39:00 PM	32.600
281	08/07/18 12:40:00 PM	32.497
282	08/07/18 12:41:00 PM	32.497
283	08/07/18 12:42:00 PM	32.394
284	08/07/18 12:43:00 PM	32.394
285	08/07/18 12:44:00 PM	32.291
286	08/07/18 12:45:00 PM	32.291
287	08/07/18 12:46:00 PM	32.188
288	08/07/18 12:47:00 PM	32.086
289	08/07/18 12:48:00 PM	32.086
290	08/07/18 12:49:00 PM	31.983
291	08/07/18 12:50:00 PM	31.983
292	08/07/18 12:51:00 PM	31.983
293	08/07/18 12:52:00 PM	31.880
294	08/07/18 12:53:00 PM	31.880
295	08/07/18 12:54:00 PM	31.880
296	08/07/18 12:55:00 PM	31.778
297	08/07/18 12:56:00 PM	31.676
298	08/07/18 12:57:00 PM	31.574
299	08/07/18 12:58:00 PM	31.472
300	08/07/18 12:59:00 PM	31.472
301	08/07/18 01:00:00 PM	31.370
302	08/07/18 01:01:00 PM	31.268
303	08/07/18 01:02:00 PM	31.166
304	08/07/18 01:03:00 PM	31.064
305	08/07/18 01:04:00 PM	30.963
306	08/07/18 01:05:00 PM	30.862
307	08/07/18 01:06:00 PM	30.760
308	08/07/18 01:07:00 PM	30.659
309	08/07/18 01:08:00 PM	30.558
310	08/07/18 01:09:00 PM	30.457
311	08/07/18 01:10:00 PM	30.457
312	08/07/18 01:11:00 PM	30.356
313	08/07/18 01:12:00 PM	30.255
314	08/07/18 01:13:00 PM	30.255
315	08/07/18 01:14:00 PM	30.154
316	08/07/18 01:15:00 PM	30.154
317	08/07/18 01:16:00 PM	30.054
318	08/07/18 01:17:00 PM	30.054
319	08/07/18 01:18:00 PM	30.054
320	08/07/18 01:19:00 PM	29.953
321	08/07/18 01:20:00 PM	29.953
322	08/07/18 01:21:00 PM	29.953
323	08/07/18 01:22:00 PM	29.953
324	08/07/18 01:23:00 PM	29.953
325	08/07/18 01:24:00 PM	29.853
326	08/07/18 01:25:00 PM	29.853
327	08/07/18 01:26:00 PM	29.853
328	08/07/18 01:27:00 PM	29.853
329	08/07/18 01:28:00 PM	29.853
330	08/07/18 01:29:00 PM	29.853
331	08/07/18 01:30:00 PM	29.752
332	08/07/18 01:31:00 PM	29.752
333	08/07/18 01:32:00 PM	29.752
334	08/07/18 01:33:00 PM	29.752
335	08/07/18 01:34:00 PM	29.752
336	08/07/18 01:35:00 PM	29.752
337	08/07/18 01:36:00 PM	29.752
338	08/07/18 01:37:00 PM	29.752
339	08/07/18 01:38:00 PM	29.652
340	08/07/18 01:39:00 PM	29.652
341	08/07/18 01:40:00 PM	29.652
342	08/07/18 01:41:00 PM	29.652
343	08/07/18 01:42:00 PM	29.652
344	08/07/18 01:43:00 PM	29.652
345	08/07/18 01:44:00 PM	29.652
346	08/07/18 01:45:00 PM	29.652
347	08/07/18 01:46:00 PM	29.652
348	08/07/18 01:47:00 PM	29.652
349	08/07/18 01:48:00 PM	29.552
350	08/07/18 01:49:00 PM	29.552
351	08/07/18 01:50:00 PM	29.552
352	08/07/18 01:51:00 PM	29.552
353	08/07/18 01:52:00 PM	29.552
354	08/07/18 01:53:00 PM	29.552
355	08/07/18 01:54:00 PM	29.552
356	08/07/18 01:55:00 PM	29.552
357	08/07/18 01:56:00 PM	29.552
358	08/07/18 01:57:00 PM	29.552
359	08/07/18 01:58:00 PM	29.552
360	08/07/18 01:59:00 PM	29.552
361	08/07/18 02:00:00 PM	29.552
362	08/07/18 02:01:00 PM	29.552
363	08/07/18 02:02:00 PM	29.552
364	08/07/18 02:03:00 PM	29.452
365	08/07/18 02:04:00 PM	29.452
366	08/07/18 02:05:00 PM	29.452
367	08/07/18 02:06:00 PM	29.552
368	08/07/18 02:07:00 PM	29.552
369	08/07/18 02:08:00 PM	29.552
370	08/07/18 02:09:00 PM	29.652
371	08/07/18 02:10:00 PM	29.652
372	08/07/18 02:11:00 PM	29.752
373	08/07/18 02:12:00 PM	29.752
374	08/07/18 02:13:00 PM	29.853
375	08/07/18 02:14:00 PM	29.853
376	08/07/18 02:15:00 PM	29.953
377	08/07/18 02:16:00 PM	29.953
378	08/07/18 02:17:00 PM	29.953
379	08/07/18 02:18:00 PM	30.054
380	08/07/18 02:19:00 PM	30.054
381	08/07/18 02:20:00 PM	30.154
382	08/07/18 02:21:00 PM	30.154
383	08/07/18 02:22:00 PM	30.255
384	08/07/18 02:23:00 PM	30.255
385	08/07/18 02:24:00 PM	30.356
386	08/07/18 02:25:00 PM	30.356
387	08/07/18 02:26:00 PM	30.356
388	08/07/18 02:27:00 PM	30.457
389	08/07/18 02:28:00 PM	30.457
390	08/07/18 02:29:00 PM	30.457
391	08/07/18 02:30:00 PM	30.457
392	08/07/18 02:31:00 PM	30.558
393	08/07/18 02:32:00 PM	30.558
394	08/07/18 02:33:00 PM	30.558
395	08/07/18 02:34:00 PM	30.558
396	08/07/18 02:35:00 PM	30.659
397	08/07/18 02:36:00 PM	30.659
398	08/07/18 02:37:00 PM	30.659
399	08/07/18 02:38:00 PM	30.760
400	08/07/18 02:39:00 PM	30.760
401	08/07/18 02:40:00 PM	30.760
402	08/07/18 02:41:00 PM	30.760
403	08/07/18 02:42:00 PM	30.862
404	08/07/18 02:43:00 PM	30.862
405	08/07/18 02:44:00 PM	30.862
406	08/07/18 02:45:00 PM	30.862
407	08/07/18 02:46:00 PM	30.963
408	08/07/18 02:47:00 PM	30.963
409	08/07/18 02:48:00 PM	30.963
410	08/07/18 02:49:00 PM	31.064
411	08/07/18 02:50:00 PM	31.064
412	08/07/18 02:51:00 PM	31.064
413	08/07/18 02:52:00 PM	31.064
414	08/07/18 02:53:00 PM	31.166
415	08/07/18 02:54:00 PM	31.166
416	08/07/18 02:55:00 PM	31.166
417	08/07/18 02:56:00 PM	31.166
418	08/07/18 02:57:00 PM	31.268
419	08/07/18 02:58:00 PM	31.268
420	08/07/18 02:59:00 PM	31.268
421	08/07/18 03:00:00 PM	31.268
422	08/07/18 03:01:00 PM	31.268
423	08/07/18 03:02:00 PM	31.370
424	08/07/18 03:03:00 PM	31.370
425	08/07/18 03:04:00 PM	31.370
426	08/07/18 03:05:00 PM	31.370
427	08/07/18 03:06:00 PM	31.370
428	08/07/18 03:07:00 PM	31.370
429	08/07/18 03:08:00 PM	31.472
430	08/07/18 03:09:00 PM	31.472
431	08/07/18 03:10:00 PM	31.472
432	08/07/18 03:11:00 PM	31.472
433	08/07/18 03:12:00 PM	31.472
434	08/07/18 03:13:00 PM	31.472
435	08/07/18 03:14:00 PM	31.574
436	08/07/18 03:15:00 PM	31.574
437	08/07/18 03:16:00 PM	31.574
438	08/07/18 03:17:00 PM	31.574
439	08/07/18 03:18:00 PM	31.574
440	08/07/18 03:19:00 PM	31.574
441	08/07/18 03:20:00 PM	31.574
442	08/07/18 03:21:00 PM	31.676
443	08/07/18 03:22:00 PM	31.676
444	08/07/18 03:23:00 PM	31.676
445	08/07/18 03:24:00 PM	31.676
446	08/07/18 03:25:00 PM	31.676
447	08/07/18 03:26:00 PM	31.676
448	08/07/18 03:27:00 PM	31.778
449	08/07/18 03:28:00 PM	31.778
450	08/07/18 03:29:00 PM	31.778
451	08/07/18 03:30:00 PM	31.778
452	08/07/18 03:31:00 PM	31.778
453	08/07/18 03:32:00 PM	31.880
454	08/07/18 03:33:00 PM	31.880
455	08/07/18 03:34:00 PM	31.880
456	08/07/18 03:35:00 PM	31.880
457	08/07/18 03:36:00 PM	31.880
458	08/07/18 03:37:00 PM	31.983
459	08/07/18 03:38:00 PM	31.880
460	08/07/18 03:39:00 PM	31.983
461	08/07/18 03:40:00 PM	31.983
462	08/07/18 03:41:00 PM	31.983
463	08/07/18 03:42:00 PM	31.983
464	08/07/18 03:43:00 PM	31.983
465	08/07/18 03:44:00 PM	31.983
466	08/07/18 03:45:00 PM	32.086
467	08/07/18 03:46:00 PM	32.086
468	08/07/18 03:47:00 PM	32.086
469	08/07/18 03:48:00 PM	32.086
470	08/07/18 03:49:00 PM	32.086
471	08/07/18 03:50:00 PM	32.086
472	08/07/18 03:51:00 PM	32.086
473	08/07/18 03:52:00 PM	32.086
474	08/07/18 03:53:00 PM	32.188
475	08/07/18 03:54:00 PM	32.188
476	08/07/18 03:55:00 PM	32.188
477	08/07/18 03:56:00 PM	32.291
478	08/07/18 03:57:00 PM	32.394
479	08/07/18 03:58:00 PM	32.600
480	08/07/18 03:59:00 PM	32.704
481	08/07/18 04:00:00 PM	32.911
482	08/07/18 04:01:00 PM	33.118
483	08/07/18 04:02:00 PM	33.326
484	08/07/18 04:03:00 PM	33.535
485	08/07/18 04:04:00 PM	33.743
486	08/07/18 04:05:00 PM	33.953
487	08/07/18 04:06:00 PM	34.163
488	08/07/18 04:07:00 PM	34.374
489	08/07/18 04:08:00 PM	34.479
490	08/07/18 04:09:00 PM	34.585
491	08/07/18 04:10:00 PM	34.585
492	08/07/18 04:11:00 PM	34.691
493	08/07/18 04:12:00 PM	34.796
494	08/07/18 04:13:00 PM	34.796
495	08/07/18 04:14:00 PM	34.796
496	08/07/18 04:15:00 PM	34.796
497	08/07/18 04:16:00 PM	34.796
498	08/07/18 04:17:00 PM	34.903
499	08/07/18 04:18:00 PM	34.903
500	08/07/18 04:19:00 PM	35.009
501	08/07/18 04:20:00 PM	35.009
502	08/07/18 04:21:00 PM	35.009
503	08/07/18 04:22:00 PM	35.009
504	08/07/18 04:23:00 PM	35.009
505	08/07/18 04:24:00 PM	35.115
506	08/07/18 04:25:00 PM	35.115
507	08/07/18 04:26:00 PM	35.222
508	08/07/18 04:27:00 PM	35.222
509	08/07/18 04:28:00 PM	35.328
510	08/07/18 04:29:00 PM	35.222
511	08/07/18 04:30:00 PM	35.222
512	08/07/18 04:31:00 PM	35.222
513	08/07/18 04:32:00 PM	35.328
514	08/07/18 04:33:00 PM	35.328
515	08/07/18 04:34:00 PM	35.435
516	08/07/18 04:35:00 PM	35.542
517	08/07/18 04:36:00 PM	35.542
518	08/07/18 04:37:00 PM	35.649
519	08/07/18 04:38:00 PM	35.649
520	08/07/18 04:39:00 PM	35.649
521	08/07/18 04:40:00 PM	35.649
522	08/07/18 04:41:00 PM	35.649
523	08/07/18 04:42:00 PM	35.756
524	08/07/18 04:43:00 PM	35.756
525	08/07/18 04:44:00 PM	35.756
526	08/07/18 04:45:00 PM	35.756
527	08/07/18 04:46:00 PM	35.756
528	08/07/18 04:47:00 PM	35.864
529	08/07/18 04:48:00 PM	35.864
530	08/07/18 04:49:00 PM	35.864
531	08/07/18 04:50:00 PM	35.971
532	08/07/18 04:51:00 PM	36.079
533	08/07/18 04:52:00 PM	36.079
534	08/07/18 04:53:00 PM	36.187
535	08/07/18 04:54:00 PM	36.187
536	08/07/18 04:55:00 PM	36.187
537	08/07/18 04:56:00 PM	36.187
538	08/07/18 04:57:00 PM	36.187
539	08/07/18 04:58:00 PM	36.187
540	08/07/18 04:59:00 PM	36.295
541	08/07/18 05:00:00 PM	36.295
542	08/07/18 05:01:00 PM	36.403
543	08/07/18 05:02:00 PM	36.403
544	08/07/18 05:03:00 PM	36.511
545	08/07/18 05:04:00 PM	36.511
546	08/07/18 05:05:00 PM	36.403
547	08/07/18 05:06:00 PM	36.403
548	08/07/18 05:07:00 PM	36.403
549	08/07/18 05:08:00 PM	36.511
550	08/07/18 05:09:00 PM	36.511
551	08/07/18 05:10:00 PM	36.620
552	08/07/18 05:11:00 PM	36.620
553	08/07/18 05:12:00 PM	36.728
554	08/07/18 05:13:00 PM	36.620
555	08/07/18 05:14:00 PM	36.620
556	08/07/18 05:15:00 PM	36.620
557	08/07/18 05:16:00 PM	36.620
558	08/07/18 05:17:00 PM	36.728
559	08/07/18 05:18:00 PM	36.728
560	08/07/18 05:19:00 PM	36.620
561	08/07/18 05:20:00 PM	36.620
562	08/07/18 05:21:00 PM	36.620
563	08/07/18 05:22:00 PM	36.728
564	08/07/18 05:23:00 PM	36.728
565	08/07/18 05:24:00 PM	36.620
566	08/07/18 05:25:00 PM	36.728
567	08/07/18 05:26:00 PM	36.728
568	08/07/18 05:27:00 PM	36.620
569	08/07/18 05:28:00 PM	36.620
570	08/07/18 05:29:00 PM	36.620
571	08/07/18 05:30:00 PM	36.620
572	08/07/18 05:31:00 PM	36.728
573	08/07/18 05:32:00 PM	36.728
574	08/07/18 05:33:00 PM	36.620
575	08/07/18 05:34:00 PM	36.620
576	08/07/18 05:35:00 PM	36.620
577	08/07/18 05:36:00 PM	36.620
578	08/07/18 05:37:00 PM	36.620
579	08/07/18 05:38:00 PM	36.620
580	08/07/18 05:39:00 PM	36.620
581	08/07/18 05:40:00 PM	36.620
582	08/07/18 05:41:00 PM	36.620
583	08/07/18 05:42:00 PM	36.620
584	08/07/18 05:43:00 PM	36.620
585	08/07/18 05:44:00 PM	36.620
586	08/07/18 05:45:00 PM	36.620
587	08/07/18 05:46:00 PM	36.620
588	08/07/18 05:47:00 PM	36.620
589	08/07/18 05:48:00 PM	36.620
590	08/07/18 05:49:00 PM	36.620
591	08/07/18 05:50:00 PM	36.620
592	08/07/18 05:51:00 PM	36.620
593	08/07/18 05:52:00 PM	36.620
594	08/07/18 05:53:00 PM	36.620
595	08/07/18 05:54:00 PM	36.620
596	08/07/18 05:55:00 PM	36.620
597	08/07/18 05:56:00 PM	36.620
598	08/07/18 05:57:00 PM	36.620
599	08/07/18 05:58:00 PM	36.620
600	08/07/18 05:59:00 PM	36.620
601	08/07/18 06:00:00 PM	36.620
602	08/07/18 06:01:00 PM	36.620
603	08/07/18 06:02:00 PM	36.620
604	08/07/18 06:03:00 PM	36.620
605	08/07/18 06:04:00 PM	36.620
606	08/07/18 06:05:00 PM	36.620
607	08/07/18 06:06:00 PM	36.620
608	08/07/18 06:07:00 PM	36.620
609	08/07/18 06:08:00 PM	36.620
610	08/07/18 06:09:00 PM	36.620
611	08/07/18 06:10:00 PM	36.620
612	08/07/18 06:11:00 PM	36.620
613	08/07/18 06:12:00 PM	36.620
614	08/07/18 06:13:00 PM	36.620
615	08/07/18 06:14:00 PM	36.620
616	08/07/18 06:15:00 PM	36.620
617	08/07/18 06:16:00 PM	36.620
618	08/07/18 06:17:00 PM	36.620
619	08/07/18 06:18:00 PM	36.620
620	08/07/18 06:19:00 PM	36.620
621	08/07/18 06:20:00 PM	36.620
622	08/07/18 06:21:00 PM	36.620
623	08/07/18 06:22:00 PM	36.620
624	08/07/18 06:23:00 PM	36.620
625	08/07/18 06:24:00 PM	36.620
626	08/07/18 06:25:00 PM	36.620
627	08/07/18 06:26:00 PM	36.620
628	08/07/18 06:27:00 PM	36.620
629	08/07/18 06:28:00 PM	36.620
630	08/07/18 06:29:00 PM	36.620
631	08/07/18 06:30:00 PM	36.620
632	08/07/18 06:31:00 PM	36.620
633	08/07/18 06:32:00 PM	36.620
634	08/07/18 06:33:00 PM	36.620
635	08/07/18 06:34:00 PM	36.620
636	08/07/18 06:35:00 PM	36.620
637	08/07/18 06:36:00 PM	36.620
638	08/07/18 06:37:00 PM	36.620
639	08/07/18 06:38:00 PM	36.511
640	08/07/18 06:39:00 PM	36.620
641	08/07/18 06:40:00 PM	36.620
642	08/07/18 06:41:00 PM	36.620
643	08/07/18 06:42:00 PM	36.620
644	08/07/18 06:43:00 PM	36.620
645	08/07/18 06:44:00 PM	36.620
646	08/07/18 06:45:00 PM	36.620
647	08/07/18 06:46:00 PM	36.620
648	08/07/18 06:47:00 PM	36.620
649	08/07/18 06:48:00 PM	36.620
650	08/07/18 06:49:00 PM	36.620
651	08/07/18 06:50:00 PM	36.620
652	08/07/18 06:51:00 PM	36.620
653	08/07/18 06:52:00 PM	36.620
654	08/07/18 06:53:00 PM	36.620
655	08/07/18 06:54:00 PM	36.620
656	08/07/18 06:55:00 PM	36.620
657	08/07/18 06:56:00 PM	36.620
658	08/07/18 06:57:00 PM	36.620
659	08/07/18 06:58:00 PM	36.620
660	08/07/18 06:59:00 PM	36.620
661	08/07/18 07:00:00 PM	36.620
662	08/07/18 07:01:00 PM	36.728
663	08/07/18 07:02:00 PM	36.728
664	08/07/18 07:03:00 PM	36.728
