PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,T1RelayState,T2SP,T2inT,T2RelayState,T3SP,T3inT,T3RelayState,T4SP,T4inT,T4RelayState,
2018_Aug_04_Yanbu5_8,2018_August_4,51294,14,50,27,31.50,31.37,HTR,31.50,31.31,HTR,32.25,31.25,HTR,32.25,30.87,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,56744,14,50,33,31.50,31.37,HTR,31.50,31.37,CHL,32.25,31.25,HTR,32.25,30.87,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,62195,14,50,39,31.67,31.44,OFF,31.67,31.37,HTR,32.50,31.25,HTR,32.50,30.87,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,67904,14,50,44,31.67,31.37,HTR,31.67,31.37,HTR,32.50,31.25,HTR,32.50,30.87,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,73360,14,50,50,31.67,31.44,OFF,31.67,31.37,HTR,32.50,31.31,HTR,32.50,30.87,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,78811,14,50,55,31.67,31.44,HTR,31.67,31.37,HTR,32.50,31.31,HTR,32.50,30.87,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,84261,14,51,0,31.67,31.44,HTR,31.67,31.37,HTR,32.50,31.31,HTR,32.50,30.94,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,89710,14,51,6,31.67,31.44,HTR,31.67,31.37,HTR,32.50,31.31,HTR,32.50,30.94,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,95164,14,51,11,31.67,31.44,HTR,31.67,31.44,OFF,32.50,31.31,HTR,32.50,30.94,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,100615,14,51,17,31.67,31.44,HTR,31.67,31.44,HTR,32.50,31.37,HTR,32.50,30.94,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,106066,14,51,22,31.67,31.44,HTR,31.67,31.44,HTR,32.50,31.37,HTR,32.50,31.00,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,111517,14,51,28,31.67,31.50,CHL,31.67,31.44,HTR,32.50,31.37,HTR,32.50,31.00,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,116969,14,51,33,31.67,31.50,HTR,31.67,31.44,HTR,32.50,31.44,HTR,32.50,31.00,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,122433,14,51,40,31.67,31.50,HTR,31.67,31.50,CHL,32.50,31.44,HTR,32.50,31.06,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,129263,14,51,45,31.67,31.50,HTR,31.67,31.50,HTR,32.50,31.50,HTR,32.50,31.06,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,134714,14,51,51,31.67,31.56,CHL,31.67,31.50,HTR,32.50,31.50,HTR,32.50,31.06,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,140167,14,51,56,31.67,31.56,HTR,31.67,31.50,HTR,32.50,31.50,HTR,32.50,31.12,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,145647,14,52,2,31.67,31.56,HTR,31.67,31.56,CHL,32.50,31.56,HTR,32.50,31.12,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,151098,14,52,7,31.67,31.56,HTR,31.67,31.56,HTR,32.50,31.56,HTR,32.50,31.19,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,156548,14,52,13,31.67,31.56,HTR,31.67,31.56,HTR,32.50,31.56,HTR,32.50,31.19,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,161999,14,52,18,31.67,31.62,CHL,31.67,31.56,HTR,32.50,31.62,HTR,32.50,31.19,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,167456,14,52,24,31.67,31.62,HTR,31.67,31.62,CHL,32.50,31.62,HTR,32.50,31.25,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,172907,14,52,29,31.67,31.62,HTR,31.67,31.62,HTR,32.50,31.69,HTR,32.50,31.25,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,178380,14,52,35,31.67,31.69,CHL,31.67,31.62,HTR,32.50,31.69,HTR,32.50,31.25,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,183832,14,52,43,31.67,31.69,CHL,31.67,31.62,HTR,32.50,31.69,HTR,32.50,31.31,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,191791,14,52,48,31.67,31.69,CHL,31.67,31.69,CHL,32.50,31.75,HTR,32.50,31.31,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,197246,14,52,53,31.67,31.69,CHL,31.67,31.69,CHL,32.50,31.81,HTR,32.50,31.37,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,202696,14,52,59,31.67,31.69,CHL,31.67,31.69,CHL,32.50,31.81,HTR,32.50,31.37,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,208148,14,53,4,31.67,31.69,CHL,31.67,31.69,CHL,32.50,31.81,HTR,32.50,31.44,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,213598,14,53,10,31.67,31.69,CHL,31.67,31.75,CHL,32.50,31.87,HTR,32.50,31.44,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,219054,14,53,15,31.67,31.69,CHL,31.67,31.75,CHL,32.50,31.87,HTR,32.50,31.50,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,224505,14,53,21,31.67,31.75,CHL,31.67,31.75,CHL,32.50,31.94,HTR,32.50,31.50,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,229958,14,53,26,31.67,31.75,CHL,31.67,31.75,CHL,32.50,31.94,HTR,32.50,31.50,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,235411,14,53,32,31.67,31.75,CHL,31.67,31.75,CHL,32.50,32.00,HTR,32.50,31.56,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,240864,14,53,37,31.67,31.75,CHL,31.67,31.75,CHL,32.50,32.00,HTR,32.50,31.56,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,246322,14,53,46,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.00,HTR,32.50,31.62,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,255410,14,53,52,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.06,HTR,32.50,31.62,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,260862,14,53,57,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.13,HTR,32.50,31.69,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,266314,14,54,3,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.13,HTR,32.50,31.69,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,271770,14,54,8,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.19,HTR,32.50,31.75,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,277219,14,54,13,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.19,HTR,32.50,31.75,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,282672,14,54,19,31.67,31.81,CHL,31.67,31.81,CHL,32.50,32.25,OFF,32.50,31.81,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,288122,14,54,24,31.67,31.75,HTR,31.67,31.81,CHL,32.50,32.25,HTR,32.50,31.81,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,293578,14,54,30,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.31,CHL,32.50,31.87,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,299031,14,54,35,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.31,HTR,32.50,31.87,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,304483,14,54,41,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.38,CHL,32.50,31.94,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,309935,14,54,51,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.38,HTR,32.50,31.94,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,320151,14,54,56,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.44,CHL,32.50,32.00,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,325625,14,55,2,31.67,31.81,CHL,31.67,31.81,CHL,32.50,32.44,HTR,32.50,32.00,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,331079,14,55,7,31.67,31.75,HTR,31.67,31.81,CHL,32.50,32.44,HTR,32.50,32.06,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,336530,14,55,13,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.44,HTR,32.50,32.06,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,341984,14,55,18,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.50,CHL,32.50,32.13,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,347443,14,55,24,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.50,HTR,32.50,32.13,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,352896,14,55,29,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.50,HTR,32.50,32.13,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,358348,14,55,35,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.56,CHL,32.50,32.19,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,363801,14,55,40,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.56,CHL,32.50,32.19,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,369259,14,55,46,31.67,31.75,CHL,31.67,31.81,CHL,32.50,32.56,CHL,32.50,32.25,OFF,
2018_Aug_04_Yanbu5_8,2018_August_4,374713,14,55,51,31.84,31.75,HTR,31.84,31.81,HTR,32.75,32.56,HTR,32.75,32.25,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,380426,14,55,57,31.84,31.75,HTR,31.84,31.81,HTR,32.75,32.63,CHL,32.75,32.31,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,385878,14,56,2,31.84,31.75,HTR,31.84,31.81,HTR,32.75,32.63,HTR,32.75,32.31,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,391327,14,56,8,31.84,31.75,HTR,31.84,31.75,HTR,32.75,32.63,HTR,32.75,32.38,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,396782,14,56,13,31.84,31.75,HTR,31.84,31.81,CHL,32.75,32.63,HTR,32.75,32.38,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,402234,14,56,19,31.84,31.81,CHL,31.84,31.75,HTR,32.75,32.63,HTR,32.75,32.44,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,407686,14,56,24,31.84,31.75,HTR,31.84,31.75,HTR,32.75,32.63,HTR,32.75,32.44,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,413137,14,56,29,31.84,31.75,HTR,31.84,31.75,HTR,32.75,32.69,CHL,32.75,32.44,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,418594,14,56,35,31.84,31.75,HTR,31.84,31.75,HTR,32.75,32.69,HTR,32.75,32.50,OFF,
2018_Aug_04_Yanbu5_8,2018_August_4,424046,14,56,40,31.84,31.75,HTR,31.84,31.75,HTR,32.75,32.69,HTR,32.75,32.50,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,429497,14,56,46,31.84,31.75,HTR,31.84,31.75,HTR,32.75,32.69,HTR,32.75,32.56,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,434950,14,56,53,31.84,31.81,CHL,31.84,31.81,CHL,32.75,32.75,CHL,32.75,32.56,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,441790,14,56,58,31.84,31.81,HTR,31.84,31.75,HTR,32.75,32.75,HTR,32.75,32.63,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,447245,14,57,4,31.84,31.81,HTR,31.84,31.81,CHL,32.75,32.75,HTR,32.75,32.63,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,452718,14,57,9,31.84,31.81,HTR,31.84,31.81,HTR,32.75,32.75,HTR,32.75,32.63,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,458166,14,57,15,31.84,31.81,HTR,31.84,31.81,HTR,32.75,32.75,HTR,32.75,32.69,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,463614,14,57,20,31.84,31.81,HTR,31.84,31.81,HTR,32.75,32.81,CHL,32.75,32.69,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,469070,14,57,25,31.84,31.81,HTR,31.84,31.81,HTR,32.75,32.81,CHL,32.75,32.69,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,474519,14,57,31,31.84,31.87,CHL,31.84,31.81,HTR,32.75,32.81,CHL,32.75,32.69,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,479971,14,57,36,31.84,31.87,CHL,31.84,31.81,HTR,32.75,32.81,CHL,32.75,32.75,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,485446,14,57,42,31.84,31.87,CHL,31.84,31.87,CHL,32.75,32.88,CHL,32.75,32.75,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,490904,14,57,47,31.84,31.87,CHL,31.84,31.87,CHL,32.75,32.88,CHL,32.75,32.75,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,496355,14,57,55,31.84,31.87,CHL,31.84,31.87,CHL,32.75,32.88,CHL,32.75,32.75,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,504322,14,58,1,31.84,31.87,CHL,31.84,31.87,CHL,32.75,32.88,CHL,32.75,32.81,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,509773,14,58,6,31.84,31.87,CHL,31.84,31.87,CHL,32.75,32.88,CHL,32.75,32.81,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,515225,14,58,12,31.84,31.94,CHL,31.84,31.94,CHL,32.75,32.94,CHL,32.75,32.81,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,520692,14,58,17,31.84,31.87,HTR,31.84,31.94,CHL,32.75,32.94,CHL,32.75,32.81,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,526145,14,58,23,31.84,31.94,CHL,31.84,31.94,CHL,32.75,32.94,CHL,32.75,32.81,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,531600,14,58,28,31.84,31.94,CHL,31.84,31.94,CHL,32.75,32.94,CHL,32.75,32.88,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,537056,14,58,33,31.84,31.94,CHL,31.84,31.94,CHL,32.75,32.94,CHL,32.75,32.88,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,542516,14,58,39,31.84,31.94,CHL,31.84,31.94,CHL,32.75,32.94,CHL,32.75,32.88,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,547972,14,58,44,31.84,31.94,CHL,31.84,31.94,CHL,32.75,32.94,CHL,32.75,32.88,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,553426,14,58,50,31.84,31.94,CHL,31.84,31.94,CHL,32.75,32.94,CHL,32.75,32.88,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,558882,14,58,59,31.84,31.94,CHL,31.84,31.94,CHL,32.75,32.94,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,567983,14,59,4,31.84,31.94,CHL,31.84,31.94,CHL,32.75,32.94,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,573434,14,59,10,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.94,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,578890,14,59,15,31.84,32.00,CHL,31.84,31.94,HTR,32.75,32.94,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,584345,14,59,21,31.84,31.94,HTR,31.84,32.00,CHL,32.75,32.94,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,589799,14,59,26,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.94,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,595260,14,59,32,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.94,CHL,32.75,32.94,CHL,
PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,T1RelayState,T2SP,T2inT,T2RelayState,T3SP,T3inT,T3RelayState,T4SP,T4inT,T4RelayState,
2018_Aug_04_Yanbu5_8,2018_August_4,600715,14,59,37,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.94,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,606303,14,59,43,31.84,31.94,HTR,31.84,31.94,HTR,32.75,32.94,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,611761,14,59,48,31.84,32.00,CHL,31.84,31.94,CHL,32.75,32.94,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,617216,14,59,54,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.94,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,622671,15,0,4,31.84,32.00,CHL,31.84,31.94,HTR,32.75,32.94,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,632896,15,0,9,31.84,31.94,HTR,31.84,31.94,CHL,32.75,32.88,HTR,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,638348,15,0,15,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.88,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,643807,15,0,20,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.88,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,649262,15,0,26,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.88,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,654715,15,0,31,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.88,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,660170,15,0,37,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.88,CHL,32.75,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,665629,15,0,42,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.88,CHL,32.75,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,671083,15,0,48,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.88,CHL,32.75,32.88,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,676537,15,0,53,31.84,31.94,HTR,31.84,31.94,HTR,32.75,32.88,CHL,32.75,32.88,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,681990,15,0,58,31.84,32.00,CHL,31.84,32.00,CHL,32.75,32.88,CHL,32.75,32.88,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,687449,15,1,5,32.00,32.00,HTR,32.00,31.94,HTR,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,694268,15,1,11,32.00,31.94,HTR,32.00,32.00,CHL,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,699720,15,1,16,32.00,32.00,CHL,32.00,32.00,HTR,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,705169,15,1,22,32.00,32.00,HTR,32.00,32.00,HTR,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,710616,15,1,27,32.00,32.00,HTR,32.00,32.00,HTR,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,716075,15,1,33,32.00,31.94,HTR,32.00,31.94,HTR,33.00,32.81,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,721533,15,1,38,32.00,32.00,CHL,32.00,32.00,CHL,33.00,32.81,HTR,33.00,32.81,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,726987,15,1,43,32.00,32.00,HTR,32.00,32.00,HTR,33.00,32.81,HTR,33.00,32.81,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,732434,15,1,49,32.00,32.00,HTR,32.00,32.00,HTR,33.00,32.88,CHL,33.00,32.88,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,737887,15,1,54,32.00,32.00,HTR,32.00,32.00,HTR,33.00,32.81,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,743333,15,2,0,32.00,32.00,HTR,32.00,32.00,HTR,33.00,32.88,CHL,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,748780,15,2,8,32.00,32.00,HTR,32.00,32.00,HTR,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,756719,15,2,13,32.00,32.00,HTR,32.00,32.00,HTR,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,762190,15,2,19,32.00,32.00,HTR,32.00,32.00,HTR,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,767641,15,2,24,32.00,32.00,HTR,32.00,32.00,HTR,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,773087,15,2,30,32.00,32.06,CHL,32.00,32.00,HTR,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,778536,15,2,35,32.00,32.06,CHL,32.00,32.06,CHL,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,783989,15,2,40,32.00,32.06,CHL,32.00,32.06,CHL,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,789471,15,2,46,32.00,32.06,CHL,32.00,32.06,CHL,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,794923,15,2,51,32.00,32.06,CHL,32.00,32.06,CHL,33.00,32.88,HTR,33.00,32.88,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,800375,15,2,57,32.00,32.13,CHL,32.00,32.06,CHL,33.00,32.94,CHL,33.00,32.94,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,805830,15,3,2,32.00,32.13,CHL,32.00,32.06,CHL,33.00,32.94,HTR,33.00,32.94,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,811281,15,3,11,32.00,32.13,CHL,32.00,32.06,CHL,33.00,32.94,HTR,33.00,32.94,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,820354,15,3,17,32.00,32.13,CHL,32.00,32.13,CHL,33.00,32.94,HTR,33.00,32.94,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,825806,15,3,22,32.00,32.13,CHL,32.00,32.13,CHL,33.00,32.94,HTR,33.00,33.00,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,831259,15,3,28,32.00,32.13,CHL,32.00,32.13,CHL,33.00,33.00,CHL,33.00,33.00,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,836712,15,3,33,32.00,32.13,CHL,32.00,32.13,CHL,33.00,33.00,HTR,33.00,33.00,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,842167,15,3,39,32.00,32.13,CHL,32.00,32.13,CHL,33.00,33.00,HTR,33.00,33.00,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,847617,15,3,44,32.00,32.13,CHL,32.00,32.13,CHL,33.00,33.00,HTR,33.00,33.00,HTR,
2018_Aug_04_Yanbu5_8,2018_August_4,853067,15,3,50,32.00,32.13,CHL,32.00,32.13,CHL,33.00,33.06,CHL,33.00,33.06,CHL,
2018_Aug_04_Yanbu5_8,2018_August_4,858522,15,3,55,32.00,32.13,CHL,32.00,32.19,CHL,33.00,33.06,CHL,33.00,33.06,CHL,
