PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,T1RelayState,T2SP,T2inT,T2RelayState,T3SP,T3inT,T3RelayState,T4SP,T4inT,T4RelayState,
2018_Aug_04_Yanbu1_4,2018_August_5,252363,14,49,46,30.00,32.88,CHL,30.00,33.69,CHL,30.73,31.87,CHL,30.73,31.94,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,262514,14,49,51,30.00,32.94,CHL,30.00,33.81,CHL,30.73,31.87,CHL,30.73,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,267971,14,49,57,30.00,32.94,CHL,30.00,33.88,CHL,30.73,31.87,CHL,30.73,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,273433,14,50,2,30.00,33.00,CHL,30.00,33.94,CHL,30.73,31.87,CHL,30.73,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,278889,14,50,8,30.00,33.00,CHL,30.00,33.94,CHL,30.73,31.87,CHL,30.73,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,284344,14,50,13,30.00,33.00,CHL,30.00,34.00,CHL,30.73,31.87,CHL,30.73,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,289801,14,50,19,30.00,33.00,CHL,30.00,34.06,CHL,30.73,31.87,CHL,30.73,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,295259,14,50,24,30.00,33.00,CHL,30.00,34.06,CHL,30.73,31.87,CHL,30.73,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,300722,14,50,30,30.00,33.06,CHL,30.00,34.13,CHL,30.73,31.87,CHL,30.73,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,306180,14,50,35,30.00,32.94,CHL,30.00,34.13,CHL,30.73,31.87,CHL,30.73,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,311635,14,50,40,30.00,32.44,CHL,30.00,34.19,CHL,30.73,31.87,CHL,30.73,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,317089,14,50,46,30.00,32.19,CHL,30.00,33.88,CHL,30.81,31.87,CHL,30.81,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,322803,14,50,52,30.00,32.13,CHL,30.00,32.88,HTR,30.81,31.87,CHL,30.81,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,328419,14,50,57,30.00,32.06,CHL,30.00,32.50,CHL,30.81,31.81,CHL,30.81,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,333876,14,51,3,30.00,32.00,CHL,30.00,32.38,CHL,30.81,31.81,CHL,30.81,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,339333,14,51,8,30.00,32.00,CHL,30.00,32.25,CHL,30.81,31.81,CHL,30.81,31.87,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,344794,14,51,14,30.00,32.00,CHL,30.00,32.25,CHL,30.81,31.81,CHL,30.81,31.81,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,350249,14,51,19,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.81,CHL,30.81,31.81,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,355704,14,51,25,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.81,CHL,30.81,31.81,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,361160,14,51,30,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.81,CHL,30.81,31.81,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,366618,14,51,36,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.81,CHL,30.81,31.81,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,372081,14,51,41,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.81,CHL,30.81,31.81,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,377540,14,51,48,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.81,CHL,30.81,31.81,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,384356,14,51,53,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.81,CHL,30.81,31.81,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,389813,14,51,59,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.81,CHL,30.81,31.81,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,395272,14,52,4,30.00,32.00,CHL,30.00,-127.00,HTR,30.81,-127.00,HTR,30.81,31.81,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,400692,14,52,10,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.81,CHL,30.81,31.81,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,406151,14,52,15,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.81,CHL,30.81,31.81,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,411609,14,52,21,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.81,CHL,30.81,31.75,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,417070,14,52,26,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.75,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,422686,14,52,32,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.75,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,428142,14,52,37,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.75,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,433597,14,52,43,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.75,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,439052,14,52,51,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.75,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,446984,14,52,56,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.75,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,452441,14,53,2,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.75,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,457896,14,53,7,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.75,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,463351,14,53,12,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.75,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,468812,14,53,18,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.75,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,474269,14,53,23,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.75,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,479724,14,53,29,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.69,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,485180,14,53,34,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.69,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,490637,14,53,40,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.69,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,496097,14,53,45,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.69,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,501554,14,53,54,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.69,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,510595,14,54,0,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.69,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,516050,14,54,5,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.69,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,521509,14,54,11,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.69,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,527124,14,54,16,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.75,CHL,30.81,31.69,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,532579,14,54,22,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.69,CHL,30.81,31.69,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,538034,14,54,27,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.69,CHL,30.81,31.62,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,543492,14,54,33,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.69,CHL,30.81,31.69,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,548950,14,54,38,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.69,CHL,30.81,31.62,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,554405,14,54,44,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.69,CHL,30.81,31.62,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,559861,14,54,49,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.69,CHL,30.81,31.62,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,565318,14,54,59,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.69,CHL,30.81,31.62,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,575473,14,55,5,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.69,CHL,30.81,31.62,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,580927,14,55,10,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.69,CHL,30.81,31.62,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,586383,14,55,16,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.69,CHL,30.81,31.62,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,591839,14,55,21,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.69,CHL,30.81,31.62,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,597300,14,55,27,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.62,CHL,30.81,31.62,CHL,
PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,T1RelayState,T2SP,T2inT,T2RelayState,T3SP,T3inT,T3RelayState,T4SP,T4inT,T4RelayState,
2018_Aug_04_Yanbu1_4,2018_August_5,602756,14,55,32,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.69,CHL,30.81,31.56,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,608343,14,55,38,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.62,CHL,30.81,31.56,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,613800,14,55,43,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.62,CHL,30.81,31.56,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,619417,14,55,49,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.62,CHL,30.81,31.56,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,624872,14,55,54,30.00,32.00,CHL,30.00,32.19,CHL,30.81,31.62,CHL,30.81,31.56,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,630327,14,56,1,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.62,CHL,30.89,31.56,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,637145,14,56,7,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.62,CHL,30.89,31.56,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,642604,14,56,12,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.62,CHL,30.89,31.56,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,648059,14,56,17,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.62,CHL,30.89,31.56,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,653516,14,56,23,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.62,CHL,30.89,31.56,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,658973,14,56,28,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.62,CHL,30.89,31.56,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,664433,14,56,34,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.62,CHL,30.89,31.56,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,669889,14,56,39,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.62,CHL,30.89,31.50,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,675342,14,56,45,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.62,CHL,30.89,31.50,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,680799,14,56,50,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.62,CHL,30.89,31.50,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,686256,14,56,56,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.62,CHL,30.89,31.50,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,691718,14,57,4,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.56,CHL,30.89,31.50,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,699648,14,57,9,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.56,CHL,30.89,31.50,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,705102,14,57,15,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.56,CHL,30.89,31.50,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,710558,14,57,20,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.56,CHL,30.89,31.50,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,716016,14,57,26,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.56,CHL,30.89,31.50,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,721633,14,57,31,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.56,CHL,30.89,31.50,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,727089,14,57,37,30.00,31.94,CHL,30.00,32.19,CHL,30.89,31.56,CHL,30.89,31.44,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,732545,14,57,42,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.56,CHL,30.89,31.50,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,738007,14,57,48,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.56,CHL,30.89,31.44,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,743461,14,57,53,30.00,31.94,CHL,30.00,32.19,CHL,30.89,31.56,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,748916,14,57,59,30.00,32.00,CHL,30.00,32.13,CHL,30.89,31.50,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,754370,14,58,8,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.50,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,763411,14,58,13,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.50,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,768872,14,58,18,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.50,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,774329,14,58,24,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.50,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,779786,14,58,29,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.50,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,785242,14,58,35,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.50,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,790701,14,58,40,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.50,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,796156,14,58,46,30.00,31.94,CHL,30.00,32.19,CHL,30.89,31.50,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,801612,14,58,51,30.00,31.94,CHL,30.00,32.19,CHL,30.89,31.50,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,807068,14,58,57,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.50,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,812525,14,59,2,30.00,31.94,CHL,30.00,32.19,CHL,30.89,31.44,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,817989,14,59,12,30.00,31.94,CHL,30.00,32.19,CHL,30.89,31.50,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,828301,14,59,18,30.00,31.94,CHL,30.00,32.19,CHL,30.89,31.44,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,833757,14,59,23,30.00,32.00,CHL,30.00,32.13,CHL,30.89,31.44,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,839214,14,59,29,30.00,31.94,CHL,30.00,32.19,CHL,30.89,31.44,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,844676,14,59,34,30.00,32.00,CHL,30.00,32.19,CHL,30.89,31.44,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,850134,14,59,40,30.00,31.94,CHL,30.00,32.19,CHL,30.89,31.44,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,855591,14,59,45,30.00,31.94,CHL,30.00,32.19,CHL,30.89,31.44,CHL,30.89,31.37,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,861049,14,59,51,30.00,31.94,CHL,30.00,32.13,CHL,30.89,31.44,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,866509,14,59,56,30.00,31.94,CHL,30.00,32.13,CHL,30.89,31.44,CHL,30.89,31.37,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,871966,15,0,2,30.00,31.94,CHL,30.00,32.13,CHL,30.89,31.44,CHL,30.89,31.37,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,877421,15,0,7,30.00,31.94,CHL,30.00,32.13,CHL,30.89,31.44,CHL,30.89,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,882877,15,0,13,30.00,31.94,CHL,30.00,32.13,CHL,30.97,31.44,CHL,30.97,31.37,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,888587,15,0,18,30.00,32.00,CHL,30.00,32.13,CHL,30.97,31.44,CHL,30.97,31.37,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,894047,15,0,24,30.00,31.94,CHL,30.00,32.13,CHL,30.97,31.44,CHL,30.97,31.37,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,899502,15,0,29,30.00,31.94,CHL,30.00,32.13,CHL,30.97,31.44,CHL,30.97,31.37,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,904956,15,0,35,30.00,31.94,CHL,30.00,32.13,CHL,30.97,31.44,CHL,30.97,31.37,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,910412,15,0,40,30.00,31.94,CHL,30.00,32.13,CHL,30.97,31.44,CHL,30.97,31.37,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,915872,15,0,46,30.00,32.00,CHL,30.00,32.13,CHL,30.97,31.44,CHL,30.97,31.37,HTR,
2018_Aug_04_Yanbu1_4,2018_August_5,921490,15,0,51,30.00,31.94,CHL,30.00,32.13,CHL,30.97,31.44,CHL,30.97,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,926945,15,0,57,30.00,31.94,CHL,30.00,32.13,CHL,30.97,31.44,CHL,30.97,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,932400,15,1,2,30.00,32.00,CHL,30.00,32.13,CHL,30.97,31.37,CHL,30.97,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,937851,15,1,8,30.00,31.94,CHL,30.00,32.13,CHL,30.97,31.37,CHL,30.97,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,943310,15,1,15,30.00,31.94,CHL,30.00,32.13,CHL,30.97,31.37,CHL,30.97,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,950128,15,1,20,30.00,31.94,CHL,30.00,32.13,CHL,30.97,31.37,CHL,30.97,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,955584,15,1,26,30.00,31.94,CHL,30.00,32.13,CHL,30.97,31.37,CHL,30.97,31.44,CHL,
2018_Aug_04_Yanbu1_4,2018_August_5,961041,15,1,31,30.00,31.94,CHL,30.00,32.13,CHL,30.97,31.37,CHL,30.97,31.44,CHL,
