PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,T1RelayState,T2SP,T2inT,T2RelayState,T3SP,T3inT,T3RelayState,T4SP,T4inT,T4RelayState,
2018_July_30_AlWajh5_8,2018_July_30,3908978,16,55,7,35.68,35.69,HTR,35.68,35.81,CHL,38.50,38.56,CHL,38.50,38.56,CHL,
2018_July_30_AlWajh5_8,2018_July_30,3914432,16,55,12,35.68,35.69,HTR,35.68,35.81,CHL,38.50,38.56,CHL,38.50,38.56,CHL,
2018_July_30_AlWajh5_8,2018_July_30,3919886,16,55,18,35.68,35.75,CHL,35.68,35.81,CHL,38.50,38.56,CHL,38.50,38.56,CHL,
2018_July_30_AlWajh5_8,2018_July_30,3925342,16,55,23,35.68,35.69,HTR,35.68,35.81,CHL,38.50,38.63,CHL,38.50,38.56,CHL,
2018_July_30_AlWajh5_8,2018_July_30,3930811,16,55,28,35.68,35.75,CHL,35.68,35.81,CHL,38.50,38.56,HTR,38.50,38.56,CHL,
2018_July_30_AlWajh5_8,2018_July_30,3936267,16,55,34,35.68,35.75,CHL,35.68,35.81,CHL,38.50,38.56,CHL,38.50,38.56,CHL,
2018_July_30_AlWajh5_8,2018_July_30,3941731,16,55,40,35.84,35.75,HTR,35.84,35.81,HTR,38.75,38.56,HTR,38.75,38.56,HTR,
2018_July_30_AlWajh5_8,2018_July_30,3947490,16,55,45,35.84,35.75,HTR,35.84,35.75,HTR,38.75,38.56,HTR,38.75,38.56,HTR,
2018_July_30_AlWajh5_8,2018_July_30,3952945,16,55,51,35.84,35.75,HTR,35.84,35.81,CHL,38.75,38.56,HTR,38.75,38.56,HTR,
2018_July_30_AlWajh5_8,2018_July_30,3958404,16,55,56,35.84,35.75,HTR,35.84,35.81,HTR,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,3963858,16,56,2,35.84,35.69,HTR,35.84,35.75,HTR,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,3969311,16,56,7,35.84,35.69,HTR,35.84,35.81,CHL,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,3974765,16,56,12,35.84,35.69,HTR,35.84,35.75,HTR,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,3980224,16,56,18,35.84,35.69,HTR,35.84,35.75,HTR,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,3985678,16,56,23,35.84,35.75,CHL,35.84,35.75,HTR,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,3991133,16,56,29,35.84,35.75,HTR,35.84,35.75,HTR,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,3996587,16,56,34,35.84,35.75,HTR,35.84,35.75,HTR,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4002045,16,56,41,35.84,35.81,CHL,35.84,35.75,HTR,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4008934,16,56,47,35.84,35.81,HTR,35.84,35.75,HTR,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4014387,16,56,52,35.84,35.75,HTR,35.84,35.75,HTR,38.75,38.63,CHL,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4019843,16,56,58,35.84,35.75,HTR,35.84,35.75,HTR,38.75,38.63,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4025296,16,57,3,35.84,35.81,CHL,35.84,35.75,HTR,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4030764,16,57,8,35.84,35.81,HTR,35.84,35.75,HTR,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4036215,16,57,14,35.84,35.81,HTR,35.84,35.75,HTR,38.75,38.56,HTR,38.75,38.50,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4041668,16,57,19,35.84,35.81,HTR,35.84,35.81,CHL,38.75,38.63,CHL,38.75,38.50,HTR,
PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,T1RelayState,T2SP,T2inT,T2RelayState,T3SP,T3inT,T3RelayState,T4SP,T4inT,T4RelayState,
2018_July_30_AlWajh5_8,2018_July_30,4047123,16,57,25,35.84,35.81,HTR,35.84,35.81,HTR,38.75,38.63,HTR,38.75,38.56,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4052708,16,57,30,35.84,35.81,HTR,35.84,35.75,HTR,38.75,38.63,HTR,38.75,38.56,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4058162,16,57,36,35.84,35.88,CHL,35.84,35.81,CHL,38.75,38.63,HTR,38.75,38.56,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4063643,16,57,44,35.84,35.88,CHL,35.84,35.81,HTR,38.75,38.63,HTR,38.75,38.56,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4071663,16,57,49,35.84,35.81,HTR,35.84,35.81,HTR,38.75,38.63,HTR,38.75,38.56,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4077140,16,57,55,35.84,35.81,HTR,35.84,35.81,HTR,38.75,38.63,HTR,38.75,38.63,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4082593,16,58,0,35.84,35.88,CHL,35.84,35.81,HTR,38.75,38.63,HTR,38.75,38.63,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4088046,16,58,6,35.84,35.88,CHL,35.84,35.81,HTR,38.75,38.63,HTR,38.75,38.63,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4093503,16,58,11,35.84,35.88,CHL,35.84,35.88,CHL,38.75,38.69,CHL,38.75,38.63,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4098959,16,58,17,35.84,35.88,CHL,35.84,35.81,HTR,38.75,38.69,HTR,38.75,38.63,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4104413,16,58,22,35.84,35.88,CHL,35.84,35.81,HTR,38.75,38.69,HTR,38.75,38.63,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4109865,16,58,28,35.84,35.88,CHL,35.84,35.88,CHL,38.75,38.69,HTR,38.75,38.63,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4115321,16,58,33,35.84,35.88,CHL,35.84,35.88,CHL,38.75,38.69,HTR,38.75,38.63,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4120779,16,58,39,35.84,35.81,HTR,35.84,35.88,CHL,38.75,38.69,HTR,38.75,38.63,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4126234,16,58,48,35.84,35.88,CHL,35.84,35.88,CHL,38.75,38.69,HTR,38.75,38.63,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4135376,16,58,53,35.84,35.88,CHL,35.84,35.88,CHL,38.75,38.69,HTR,38.75,38.63,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4140830,16,58,59,35.84,35.88,CHL,35.84,35.88,CHL,38.75,38.69,HTR,38.75,38.69,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4146290,16,59,4,35.84,35.88,CHL,35.84,35.94,CHL,38.75,38.69,HTR,38.75,38.69,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4151744,16,59,10,35.84,35.88,CHL,35.84,35.94,CHL,38.75,38.69,HTR,38.75,38.69,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4157198,16,59,15,35.84,35.88,CHL,35.84,35.94,CHL,38.75,38.69,HTR,38.75,38.69,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4162653,16,59,20,35.84,35.88,CHL,35.84,35.94,CHL,38.75,38.69,HTR,38.75,38.69,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4168113,16,59,26,35.84,35.88,CHL,35.84,35.94,CHL,38.75,38.75,CHL,38.75,38.69,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4173569,16,59,31,35.84,35.94,CHL,35.84,35.94,CHL,38.75,38.75,HTR,38.75,38.69,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4179023,16,59,37,35.84,35.94,CHL,35.84,35.94,CHL,38.75,38.75,HTR,38.75,38.69,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4184479,16,59,42,35.84,35.88,HTR,35.84,35.94,CHL,38.75,38.75,HTR,38.75,38.75,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4189934,16,59,53,35.84,35.88,CHL,35.84,35.94,CHL,38.75,38.75,HTR,38.75,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4200207,16,59,58,35.84,35.88,CHL,35.84,35.94,CHL,38.75,38.75,HTR,38.75,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4205661,17,0,3,35.84,35.88,CHL,35.84,35.94,CHL,38.75,38.81,CHL,38.75,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4211115,17,0,9,35.84,35.81,HTR,35.84,35.94,CHL,38.75,38.81,CHL,38.75,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4216567,17,0,14,35.84,35.81,HTR,35.84,35.94,CHL,38.75,38.81,CHL,38.75,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4222024,17,0,20,35.84,35.81,HTR,35.84,35.88,HTR,38.75,38.81,CHL,38.75,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4227476,17,0,25,35.84,35.81,HTR,35.84,35.88,CHL,38.75,38.81,CHL,38.75,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4232929,17,0,31,35.84,35.88,CHL,35.84,35.88,CHL,38.75,38.81,CHL,38.75,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4238383,17,0,36,35.84,35.81,HTR,35.84,35.88,CHL,38.75,38.81,CHL,38.75,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4243840,17,0,42,35.84,35.75,HTR,35.84,35.88,CHL,38.75,38.81,CHL,38.75,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4249292,17,0,47,35.84,35.88,CHL,35.84,35.88,CHL,38.75,38.75,HTR,38.75,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4254748,17,0,53,36.00,35.88,HTR,36.00,35.88,HTR,39.00,38.75,HTR,39.00,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4260490,17,0,58,36.00,35.88,HTR,36.00,35.88,HTR,39.00,38.75,HTR,39.00,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4265943,17,1,4,36.00,35.81,HTR,36.00,35.88,HTR,39.00,38.75,HTR,39.00,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4271400,17,1,9,36.00,35.88,CHL,36.00,35.81,HTR,39.00,38.75,HTR,39.00,38.75,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4276854,17,1,15,36.00,35.94,CHL,36.00,35.81,HTR,39.00,38.75,HTR,39.00,38.81,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4282309,17,1,20,36.00,35.94,HTR,36.00,35.81,HTR,39.00,38.75,HTR,39.00,38.81,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4287762,17,1,26,36.00,35.88,HTR,36.00,35.81,HTR,39.00,38.75,HTR,39.00,38.81,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4293220,17,1,31,36.00,35.88,HTR,36.00,35.81,HTR,39.00,38.75,HTR,39.00,38.81,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4298673,17,1,37,36.00,35.88,HTR,36.00,35.81,HTR,39.00,38.75,HTR,39.00,38.81,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4304125,17,1,42,36.00,35.88,HTR,36.00,35.81,HTR,39.00,38.75,HTR,39.00,38.81,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4309578,17,1,47,36.00,35.88,HTR,36.00,35.81,HTR,39.00,38.81,CHL,39.00,38.88,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4315047,17,1,54,36.00,35.88,HTR,36.00,35.81,HTR,39.00,38.81,HTR,39.00,38.88,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4321910,17,2,0,36.00,35.94,CHL,36.00,35.81,HTR,39.00,38.81,HTR,39.00,38.88,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4327363,17,2,5,36.00,35.88,HTR,36.00,35.88,CHL,39.00,38.81,HTR,39.00,38.88,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4332816,17,2,11,36.00,35.94,CHL,36.00,35.88,HTR,39.00,38.81,HTR,39.00,38.88,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4338270,17,2,16,36.00,35.94,HTR,36.00,35.88,HTR,39.00,38.81,HTR,39.00,38.88,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4343728,17,2,22,36.00,35.94,HTR,36.00,35.88,HTR,39.00,38.81,HTR,39.00,38.88,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4349180,17,2,27,36.00,35.88,HTR,36.00,35.88,HTR,39.00,38.81,HTR,39.00,38.88,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4354633,17,2,33,36.00,35.94,CHL,36.00,35.88,HTR,39.00,38.81,HTR,39.00,38.88,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4360087,17,2,38,36.00,35.94,HTR,36.00,35.88,HTR,39.00,38.81,HTR,39.00,38.88,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4365544,17,2,43,36.00,35.94,HTR,36.00,35.88,HTR,39.00,38.88,CHL,39.00,38.88,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4371024,17,2,49,36.00,35.94,HTR,36.00,35.88,HTR,39.00,38.88,HTR,39.00,38.94,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4376485,17,2,57,36.00,35.94,HTR,36.00,35.94,CHL,39.00,38.88,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4384501,17,3,2,36.00,36.00,CHL,36.00,35.94,HTR,39.00,38.88,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4389959,17,3,8,36.00,36.00,HTR,36.00,35.94,HTR,39.00,38.88,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4395410,17,3,13,36.00,36.00,HTR,36.00,35.94,HTR,39.00,38.88,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4400862,17,3,19,36.00,36.00,HTR,36.00,35.94,HTR,39.00,38.88,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4406313,17,3,24,36.00,36.00,HTR,36.00,35.94,HTR,39.00,38.88,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4411765,17,3,30,36.00,36.06,CHL,36.00,35.94,HTR,39.00,38.88,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4417223,17,3,35,36.00,36.00,HTR,36.00,36.00,CHL,39.00,38.88,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4422677,17,3,41,36.00,36.00,HTR,36.00,36.00,HTR,39.00,38.88,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4428128,17,3,46,36.00,36.00,HTR,36.00,35.94,HTR,39.00,38.94,CHL,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4433581,17,3,52,36.00,36.00,HTR,36.00,36.00,CHL,39.00,38.94,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4439038,17,4,1,36.00,36.00,HTR,36.00,36.00,HTR,39.00,38.94,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4448137,17,4,6,36.00,36.06,CHL,36.00,36.00,HTR,39.00,38.94,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4453587,17,4,12,36.00,36.06,CHL,36.00,36.00,HTR,39.00,38.94,HTR,39.00,39.00,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4459040,17,4,17,36.00,36.06,CHL,36.00,36.06,CHL,39.00,38.94,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4464499,17,4,22,36.00,36.06,CHL,36.00,36.06,CHL,39.00,38.94,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4469952,17,4,28,36.00,36.00,HTR,36.00,36.06,CHL,39.00,38.94,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4475405,17,4,33,36.00,36.06,CHL,36.00,36.06,CHL,39.00,38.94,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4480859,17,4,39,36.00,36.06,CHL,36.00,36.06,CHL,39.00,38.94,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4486311,17,4,44,36.00,36.06,CHL,36.00,36.06,CHL,39.00,38.94,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4491768,17,4,50,36.00,36.13,CHL,36.00,36.13,CHL,39.00,38.94,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4497223,17,4,55,36.00,36.13,CHL,36.00,36.06,HTR,39.00,39.00,CHL,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4502679,17,5,6,36.00,36.13,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4513759,17,5,12,36.00,36.13,CHL,36.00,36.13,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4519217,17,5,17,36.00,36.13,CHL,36.00,36.06,HTR,39.00,39.00,HTR,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4524670,17,5,23,36.00,36.19,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4530123,17,5,28,36.00,36.13,HTR,36.00,36.13,CHL,39.00,39.00,HTR,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4535575,17,5,34,36.00,36.13,CHL,36.00,36.13,CHL,39.00,39.00,HTR,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4541033,17,5,39,36.00,36.19,CHL,36.00,36.13,CHL,39.00,39.00,HTR,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4546486,17,5,44,36.00,36.13,HTR,36.00,36.13,CHL,39.00,39.00,HTR,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4551938,17,5,50,36.00,36.13,CHL,36.00,36.13,CHL,39.00,39.06,CHL,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4557392,17,5,55,36.00,36.13,CHL,36.00,36.13,CHL,39.00,39.06,CHL,39.00,39.13,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4562848,17,6,6,36.00,36.13,CHL,36.00,36.13,CHL,39.00,39.00,HTR,39.00,39.13,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4573937,17,6,12,36.00,36.13,CHL,36.00,36.13,CHL,39.00,39.06,CHL,39.00,39.06,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4579393,17,6,17,36.00,36.06,HTR,36.00,36.13,CHL,39.00,39.06,CHL,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4584846,17,6,23,36.00,36.13,CHL,36.00,36.13,CHL,39.00,39.06,CHL,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4590300,17,6,28,36.00,36.13,CHL,36.00,36.13,CHL,39.00,39.06,CHL,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4595758,17,6,34,36.00,36.13,CHL,36.00,36.13,CHL,39.00,39.06,CHL,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4601211,17,6,39,36.00,36.06,HTR,36.00,36.13,CHL,39.00,39.06,CHL,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4606664,17,6,45,36.00,36.06,CHL,36.00,36.13,CHL,39.00,39.00,HTR,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4612117,17,6,50,36.00,36.06,CHL,36.00,36.06,HTR,39.00,39.06,CHL,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4617570,17,6,56,36.00,36.06,CHL,36.00,36.13,CHL,39.00,39.06,CHL,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4623022,17,7,7,36.00,36.06,CHL,36.00,36.06,HTR,39.00,39.00,HTR,39.00,39.06,CHL,
PrintDate,Date,N_ms,Th,Tm,Ts,T1SP,T1inT,T1RelayState,T2SP,T2inT,T2RelayState,T3SP,T3inT,T3RelayState,T4SP,T4inT,T4RelayState,
2018_July_30_AlWajh5_8,2018_July_30,4634100,17,7,12,36.00,36.13,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4639686,17,7,18,36.00,36.06,HTR,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4645144,17,7,23,36.00,36.13,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4650598,17,7,29,36.00,36.13,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4656052,17,7,34,36.00,36.06,HTR,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4661505,17,7,40,36.00,36.06,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4666962,17,7,45,36.00,36.13,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4672415,17,7,50,36.00,36.06,HTR,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4677868,17,7,56,36.00,36.06,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4683321,17,8,7,36.00,36.00,HTR,36.00,36.00,HTR,39.00,39.00,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4694430,17,8,12,36.00,35.94,HTR,36.00,36.00,HTR,39.00,39.00,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4699906,17,8,18,36.00,36.00,CHL,36.00,36.00,HTR,39.00,39.00,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4705356,17,8,23,36.00,36.00,HTR,36.00,36.00,HTR,39.00,39.00,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4710806,17,8,29,36.00,36.00,HTR,36.00,36.00,HTR,39.00,39.00,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4716256,17,8,34,36.00,36.00,HTR,36.00,36.00,HTR,39.00,39.00,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4721738,17,8,40,36.00,36.00,HTR,36.00,36.00,HTR,39.00,39.00,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4727188,17,8,45,36.00,36.06,CHL,36.00,36.00,HTR,39.00,39.00,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4732640,17,8,51,36.00,36.06,CHL,36.00,36.00,HTR,39.00,39.00,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4738091,17,8,56,36.00,36.06,CHL,36.00,36.00,HTR,39.00,39.00,HTR,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4743546,17,9,7,36.00,36.00,HTR,36.00,36.00,HTR,39.00,39.06,CHL,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4754626,17,9,13,36.00,36.00,HTR,36.00,36.00,HTR,39.00,39.06,CHL,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4760077,17,9,18,36.00,35.94,HTR,36.00,36.00,HTR,39.00,39.06,CHL,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4765529,17,9,24,36.00,35.94,HTR,36.00,36.00,HTR,39.00,39.06,CHL,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4770993,17,9,29,36.00,35.94,HTR,36.00,36.00,HTR,39.00,39.06,CHL,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4776444,17,9,35,36.00,36.00,CHL,36.00,36.00,HTR,39.00,39.06,CHL,39.00,38.94,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4781898,17,9,40,36.00,36.06,CHL,36.00,36.00,HTR,39.00,39.06,CHL,39.00,39.00,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4787352,17,9,45,36.00,36.06,CHL,36.00,36.06,CHL,39.00,39.06,CHL,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4792806,17,9,51,36.00,36.06,CHL,36.00,36.06,CHL,39.00,39.06,CHL,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4798264,17,9,56,36.00,35.94,HTR,36.00,36.06,CHL,39.00,39.06,CHL,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4803719,17,10,7,36.00,36.06,CHL,36.00,36.06,CHL,39.00,39.06,CHL,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4814810,17,10,13,36.00,36.06,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4820265,17,10,18,36.00,36.00,HTR,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4825723,17,10,24,36.00,36.00,HTR,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4831183,17,10,29,36.00,36.00,HTR,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4836637,17,10,35,36.00,36.06,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4842092,17,10,40,36.00,36.06,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4847550,17,10,46,36.00,36.06,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4853004,17,10,51,36.00,36.06,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.00,HTR,
2018_July_30_AlWajh5_8,2018_July_30,4858459,17,10,57,36.00,36.06,CHL,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4863913,17,11,8,36.00,36.00,HTR,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.06,CHL,
2018_July_30_AlWajh5_8,2018_July_30,4875008,17,11,13,36.00,36.00,HTR,36.00,36.06,CHL,39.00,39.00,HTR,39.00,39.06,CHL,
